"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.655949833E0,-5.433101807E0,-9.477391663E0,-8.819659424E-1,1.095980893E1
9.665980833E0,-5.507796478E0,-9.288783875E0,8.436456299E-1,1.083185422E1
9.676011833E0,-5.107977905E0,-9.261390839E0,2.176623688E0,1.079826325E1
9.686043833E0,-4.500690765E0,-9.758058014E0,2.594404907E0,1.105472073E1
9.696074833E0,-4.267026672E0,-1.089599167E1,2.534828796E0,1.197311606E1
9.706106833E0,-4.292024689E0,-1.199470688E1,2.409988403E0,1.296543532E1
9.716137833E0,-4.058210907E0,-1.250275040E1,2.351909180E0,1.335362573E1
9.726169833E0,-3.641178131E0,-1.258013947E1,2.339185638E0,1.330375423E1
9.736200833E0,-3.117117920E0,-1.270947052E1,2.020348663E0,1.324118098E1
9.746232833E0,-2.655627594E0,-1.286529648E1,1.445843353E0,1.321584936E1
9.756263833E0,-1.901795197E0,-1.301318893E1,6.686595154E-1,1.316840980E1
9.766295833E0,-1.237326965E0,-1.320898178E1,6.152206421E-2,1.326695001E1
9.776326833E0,-1.882036285E0,-1.320389236E1,3.855981445E-1,1.334292022E1
9.786358833E0,-3.316054230E0,-1.271994873E1,1.823058929E0,1.327090258E1
9.796389833E0,-4.480931854E0,-1.221340210E1,3.057990875E0,1.336402818E1
9.806421833E0,-5.672753448E0,-1.163350800E1,2.711012421E0,1.322377512E1
9.816452833E0,-6.713988190E0,-1.127904510E1,1.827100525E0,1.325265227E1
9.826483833E0,-7.175328827E0,-1.089120163E1,1.147513733E0,1.309276153E1
9.836515833E0,-7.298223267E0,-1.030142807E1,1.262474670E0,1.268768401E1
9.846546833E0,-7.200775909E0,-9.686656494E0,1.800006866E0,1.220338119E1
9.856578833E0,-6.859934692E0,-9.080117798E0,2.303859100E0,1.161098661E1
9.866609833E0,-6.013295288E0,-8.462651825E0,2.612517242E0,1.070520633E1
9.876641833E0,-4.830305328E0,-7.846682739E0,2.520758057E0,9.552826846E0
9.886672833E0,-3.689377899E0,-7.169041901E0,2.469863892E0,8.432490658E0
9.896704833E0,-2.758763123E0,-6.440357208E0,2.433040466E0,7.416782378E0
9.906735833E0,-1.930086365E0,-5.861211548E0,2.244732056E0,6.566418825E0
9.916767833E0,-1.253044281E0,-5.468278656E0,2.059567108E0,5.976119820E0
9.926798833E0,-7.680528259E-1,-5.137616272E0,2.040107574E0,5.580953773E0
9.936830833E0,-3.842509460E-1,-4.958887939E0,2.182461548E0,5.431515147E0
9.946861833E0,-5.538482666E-3,-4.937781830E0,2.423909454E0,5.500641519E0
9.956892833E0,4.346960449E-1,-4.840783539E0,2.590213623E0,5.507390719E0
9.966924833E0,8.583151245E-1,-4.653073883E0,2.675985260E0,5.435871460E0
9.976955833E0,1.206491089E0,-4.344116364E0,2.688110046E0,5.249085954E0
9.986987833E0,1.561103668E0,-3.979923706E0,2.604883118E0,5.006221472E0
9.997018833E0,1.865720215E0,-3.621269531E0,2.568808136E0,4.815940217E0
1.000705083E1,2.129022675E0,-3.431314545E0,2.473905487E0,4.735701153E0
1.001708183E1,2.329455872E0,-3.370091858E0,2.224823456E0,4.661944144E0
1.002711383E1,2.444416809E0,-3.496279449E0,1.926194458E0,4.680744451E0
1.003714483E1,2.362537079E0,-3.941753082E0,1.562301178E0,4.853842167E0
1.004717683E1,2.239642639E0,-4.551734619E0,1.167572021E0,5.205527026E0
1.005720783E1,1.969304810E0,-5.307213593E0,6.635700989E-1,5.699561635E0
1.006723983E1,1.592089233E0,-6.416556702E0,7.634124756E-3,6.611127462E0
1.007727083E1,1.057401123E0,-8.193960571E0,-7.289840698E-1,8.294004145E0
1.008730183E1,1.686542816E0,-1.199710190E1,-7.690707092E0,1.434997757E1
1.009733383E1,-8.807684326E-1,-2.435749832E1,-3.569477234E1,4.322245076E1
1.010736483E1,-1.669598053E1,-3.265444473E1,-4.094719986E1,5.497037114E1
1.011739683E1,-1.965757187E1,-2.783731201E1,-2.820105560E1,4.423387400E1
1.012742783E1,-1.554682022E1,-2.059522202E1,-1.430784668E1,2.950561413E1
1.013745983E1,-9.072932739E0,-1.659958099E1,-6.999893646E0,2.017083808E1
1.014749083E1,-4.206103363E0,-1.287367905E1,-3.249891815E0,1.392783955E1
1.015752283E1,-1.599573669E0,-9.391769714E0,1.318757629E-1,9.527925562E0
1.016755383E1,1.347198486E-2,-6.298601990E0,3.002156982E0,6.977500632E0
1.017758583E1,1.146316223E0,-3.958667908E0,4.612208862E0,6.185269847E0
1.018761683E1,2.324815521E0,-2.070195007E0,4.712649994E0,5.647968178E0
1.019764883E1,3.164419556E0,-7.870632935E-1,3.882775726E0,5.070401078E0
1.020767983E1,2.908152466E0,-1.133892059E0,3.163970490E0,4.444521484E0
1.021771183E1,1.901495819E0,-3.793261871E0,3.228935394E0,5.332030172E0
1.022774283E1,4.734654236E-1,-9.426198120E0,2.932252350E0,9.883090830E0
1.023777383E1,-2.718496857E0,-1.550071609E1,4.686604156E0,1.642031313E1
1.024780583E1,-6.749015350E0,-1.928903824E1,3.754492493E0,2.077769040E1
1.025783683E1,-1.141092087E1,-2.166968765E1,-4.894821167E-1,2.449538877E1
1.026786883E1,-1.618584137E1,-2.209345642E1,-5.019511871E0,2.784416953E1
1.027789983E1,-1.810634766E1,-1.722677673E1,-6.156547394E0,2.573916739E1
1.028793183E1,-1.423779236E1,-1.116992203E1,-3.007545776E0,1.834467827E1
1.029796283E1,-8.922196198E0,-7.084018707E0,7.926017761E-1,1.142003168E1
1.030799483E1,-4.866080933E0,-4.608167267E0,3.062182159E0,7.368236477E0
1.031802583E1,-2.075134735E0,-3.222798157E0,2.829266510E0,4.764174757E0
1.032805783E1,-3.980223083E-1,-2.222578125E0,1.924398193E0,2.966746313E0
1.033808883E1,1.066232758E0,-1.577419739E0,1.749412079E0,2.585642657E0
1.034811983E1,2.135758667E0,-1.405427399E0,1.972597961E0,3.229215690E0
1.035815183E1,2.772384796E0,-2.034868469E0,1.778451691E0,3.871653079E0
1.036818283E1,3.005899200E0,-3.994293823E0,1.302890625E0,5.165978816E0
1.037821483E1,2.135908356E0,-6.347699890E0,1.181642761E0,6.800858623E0
1.038824583E1,8.710386658E-1,-8.675808563E0,1.267863464E0,8.811120266E0
1.039827783E1,-5.297483826E-1,-1.097038696E1,1.593286743E0,1.109813435E1
1.040830883E1,-1.936972046E0,-1.277922546E1,2.597398682E0,1.318358616E1
1.041834083E1,-2.806663513E0,-1.383453094E1,4.046385498E0,1.468485077E1
1.042837183E1,-2.706671448E0,-1.440604248E1,5.592669983E0,1.568878860E1
1.043840383E1,-1.739532623E0,-1.445858322E1,6.289770355E0,1.586309597E1
1.044843483E1,-3.118016052E-1,-1.365535355E1,5.633984070E0,1.477523865E1
1.045846683E1,7.150630188E-1,-1.216190918E1,4.334386597E0,1.293098052E1
1.046849783E1,8.213420105E-1,-1.073792038E1,3.173101501E0,1.122702587E1
1.047852983E1,1.999841309E-1,-9.732461243E0,2.608625336E0,1.007798202E1
1.048856083E1,-3.888912964E-1,-8.868158569E0,2.575394440E0,9.242733869E0
1.049859183E1,-7.753875732E-1,-8.194559326E0,2.425406342E0,8.581061960E0
1.050862383E1,-1.126257935E0,-7.683671722E0,1.953886871E0,8.007805066E0
1.051865483E1,-1.510808258E0,-7.332352295E0,1.555714874E0,7.646318103E0
1.052868683E1,-1.803449707E0,-7.171287231E0,1.341510315E0,7.515280522E0
1.053871783E1,-2.018103333E0,-7.220235443E0,1.267863464E0,7.603421511E0
1.054874983E1,-2.353406067E0,-7.496111755E0,1.318158875E0,7.966665198E0
1.055878083E1,-2.798131256E0,-7.907156982E0,1.336420898E0,8.493449881E0
1.056881283E1,-3.338956604E0,-8.502019958E0,1.275497589E0,9.222790721E0
1.057884383E1,-4.093986511E0,-9.053323517E0,8.764274597E-1,9.974543466E0
1.058887583E1,-5.780529327E0,-9.927805023E0,-2.185605011E0,1.169413106E1
1.059890683E1,-8.137378235E0,-1.043764481E1,-6.027066650E0,1.454258870E1
1.060893883E1,-9.256151733E0,-9.889484711E0,-8.284971313E0,1.587825565E1
1.061896983E1,-9.163045349E0,-9.064550171E0,-6.386469269E0,1.438452153E1
1.062900083E1,-7.831863556E0,-8.334518280E0,-1.554966431E0,1.154210563E1
1.063903283E1,-6.112838287E0,-7.860753479E0,1.363963623E0,1.005080265E1
1.064906383E1,-5.481451263E0,-7.736062775E0,2.327659607E0,9.762733964E0
1.065909583E1,-5.525759125E0,-7.792495422E0,2.445015564E0,9.860785969E0
1.066912683E1,-5.755531311E0,-7.979456635E0,2.382445679E0,1.012294010E1
1.067915883E1,-6.070925446E0,-8.294701080E0,2.063459015E0,1.048408627E1
1.068918983E1,-6.515500946E0,-8.790021057E0,1.024918671E0,1.098938948E1
1.069922183E1,-6.855893097E0,-9.574689331E0,-2.127076721E-1,1.177808093E1
1.070925283E1,-6.433022461E0,-9.924062805E0,-1.605411530E0,1.193516429E1
1.071928483E1,-5.782624969E0,-9.779613190E0,-2.956052856E0,1.173958407E1
1.072931583E1,-5.456902313E0,-9.620344391E0,-3.121758270E0,1.149235327E1
1.073934783E1,-5.427413635E0,-9.530830536E0,-1.742825775E0,1.110544871E1
1.074937883E1,-5.323679352E0,-9.411977692E0,-1.335223389E-1,1.081409793E1
1.075940983E1,-4.844226379E0,-9.310937805E0,6.375242615E-1,1.051506202E1
1.076944183E1,-4.192631378E0,-9.197473755E0,9.008267212E-1,1.014806238E1
1.077947283E1,-3.838916931E0,-9.344168701E0,1.108444977E0,1.016264838E1
1.078950483E1,-4.200864258E0,-1.002600082E1,1.515298920E0,1.097561314E1
1.079953583E1,-4.904251556E0,-1.083357147E1,2.147434387E0,1.208426368E1
1.080956783E1,-5.533992004E0,-1.156974060E1,2.652783508E0,1.309661122E1
1.081959883E1,-6.131549377E0,-1.207943069E1,2.802023163E0,1.383328874E1
1.082963083E1,-6.679410095E0,-1.245110779E1,2.198777618E0,1.429962333E1
1.083966183E1,-7.124434662E0,-1.258597733E1,-1.330732727E-1,1.446312909E1
1.084969383E1,-6.643634491E0,-1.192001221E1,-4.324507141E0,1.431523427E1
1.085972483E1,-4.811743927E0,-1.052641022E1,-7.390880585E0,1.373256376E1
1.086975683E1,-3.111429749E0,-9.658814392E0,-8.020621033E0,1.293460677E1
1.087978783E1,-2.017055511E0,-9.515562286E0,-7.141499176E0,1.206712265E1
1.088981883E1,-1.192869415E0,-9.735754395E0,-4.599784698E0,1.083355299E1
1.089985083E1,-6.411167908E-1,-1.008632538E1,-3.122506714E-1,1.011150290E1
1.090988183E1,1.308279419E-1,-1.039423508E1,4.238136749E0,1.122582032E1
1.091991383E1,-3.694317627E-1,-1.059571609E1,4.783153381E0,1.163117516E1
1.092994483E1,-1.543141022E0,-1.068792435E1,3.646866302E0,1.139792283E1
1.093997683E1,-2.654430084E0,-1.066801575E1,3.489094391E0,1.153370447E1
1.095000783E1,-3.864364014E0,-1.050949539E1,4.227508850E0,1.196890278E1
1.096003983E1,-4.784051514E0,-1.033001862E1,5.154980164E0,1.249680975E1
1.097007083E1,-5.555846558E0,-1.038944504E1,5.730084229E0,1.310121614E1
1.098010283E1,-6.077062683E0,-1.060634399E1,5.724845123E0,1.349811377E1
1.099013383E1,-5.870791626E0,-1.101619171E1,4.382436676E0,1.322983089E1
1.100016583E1,-5.518873444E0,-1.184187469E1,1.269959106E0,1.312633827E1
1.101019683E1,-5.560486908E0,-1.237311996E1,-1.013392639E-1,1.356552181E1
1.102022783E1,-5.750741272E0,-1.243568985E1,1.242416382E-1,1.370156353E1
1.103025983E1,-5.360652466E0,-1.229782654E1,3.385958862E-1,1.341967882E1
1.104029083E1,-4.745731201E0,-1.191162964E1,1.212778015E0,1.287942995E1
1.105032283E1,-4.071533203E0,-1.152468430E1,2.105970612E0,1.240285624E1
1.106035383E1,-3.404071198E0,-1.117396362E1,2.427352295E0,1.193051562E1
1.107038583E1,-3.319197693E0,-1.082803299E1,2.196532288E0,1.153638270E1
1.108041683E1,-2.822231140E0,-1.020173538E1,1.795516205E0,1.073611996E1
1.109044883E1,-2.051034851E0,-9.438023529E0,1.409918060E0,9.760681382E0
1.110047983E1,-1.661694489E0,-8.621770935E0,1.070424042E0,8.845449127E0
1.111051183E1,-1.725910950E0,-7.890840912E0,1.003662872E0,8.139501094E0
1.112054283E1,-2.026186523E0,-7.409891052E0,1.202150116E0,7.775415239E0
1.113057483E1,-2.168989563E0,-6.801406403E0,1.458267517E0,7.286301457E0
1.114060583E1,-2.096540222E0,-6.262826385E0,1.728605347E0,6.826899126E0
1.115063683E1,-1.937570801E0,-5.877826996E0,1.844763794E0,6.458032538E0
1.116066883E1,-1.883982239E0,-5.597609711E0,1.962868195E0,6.223783021E0
1.117069983E1,-1.849853210E0,-5.645959167E0,2.060914307E0,6.288575324E0
1.118073183E1,-1.611099701E0,-5.758525085E0,1.810784454E0,6.247815118E0
1.119076283E1,-1.578168182E0,-5.905968475E0,1.786534882E0,6.368892001E0
1.120079483E1,-1.617686005E0,-5.995182953E0,1.984872437E0,6.519113838E0
1.121082617E1,-1.591490479E0,-6.035149841E0,2.239642639E0,6.631129218E0
1.122085817E1,-1.399589539E0,-6.035449219E0,2.274969177E0,6.600074462E0
1.123088917E1,-1.112037506E0,-6.193969574E0,2.202669525E0,6.667356263E0
1.124092117E1,-6.985972595E-1,-6.421047363E0,2.063459015E0,6.780542049E0
1.125095217E1,-1.902543640E-1,-6.613397369E0,1.784289551E0,6.852511269E0
1.126098417E1,1.902543640E-1,-6.877148895E0,1.497186584E0,7.040805445E0
1.127101517E1,4.587959290E-1,-7.234156494E0,1.246757355E0,7.355128672E0
1.128104617E1,6.658154297E-1,-7.654033356E0,9.738748169E-1,7.744415340E0
1.129107817E1,7.819738770E-1,-8.192763062E0,6.209088135E-1,8.253385819E0
1.130110917E1,7.298822021E-1,-8.742869110E0,4.989125061E-1,8.787457083E0
1.131114117E1,5.565426636E-1,-9.348958740E0,7.144642639E-1,9.392722100E0
1.132117217E1,4.309538269E-1,-1.017494110E1,6.981481934E-1,1.020796544E1
1.133120417E1,3.616479492E-1,-1.176014465E1,-9.464817810E-1,1.180371210E1
1.134123517E1,6.749464417E-1,-1.481409393E1,-6.606511688E0,1.623449810E1
1.135126717E1,-8.418493652E-1,-1.854403748E1,-1.164892593E1,2.191546284E1
1.136129817E1,-3.548520813E0,-2.166250259E1,-1.558439209E1,2.692079671E1
1.137133017E1,-4.382885742E0,-2.230646347E1,-1.853400833E1,2.933082789E1
1.138136117E1,-1.444945221E0,-1.820544159E1,-1.460812225E1,2.338638933E1
1.139139317E1,1.588945770E0,-1.350596420E1,-9.683812408E0,1.669467102E1
1.140142417E1,2.732567596E0,-1.109148514E1,-5.704038391E0,1.276808608E1
1.141145517E1,2.558180237E0,-9.858948212E0,-3.832180939E0,1.088249772E1
1.142148717E1,1.631307678E0,-1.044168640E1,-2.855312347E0,1.094727310E1
1.143151817E1,6.947053528E-1,-1.223361008E1,-1.360221405E0,1.232858602E1
1.144155017E1,-1.916015625E-1,-1.393512177E1,2.365081787E-1,1.393844561E1
1.145158117E1,-1.105600891E0,-1.465033447E1,2.065404968E0,1.483646020E1
1.146161317E1,-1.869761810E0,-1.372780289E1,3.950435028E0,1.440675252E1
1.147164417E1,-2.227218475E0,-1.110316086E1,4.652924194E0,1.224297295E1
1.148167617E1,-2.974015503E0,-7.379204865E0,3.660338287E0,8.757597217E0
1.149170717E1,-4.166585541E0,-4.322112122E0,2.867886200E0,6.653259315E0
1.150173917E1,-5.281018066E0,-3.083737335E0,2.611469421E0,6.649688738E0
1.151177017E1,-6.248905334E0,-3.327879639E0,2.676434326E0,7.568811100E0
1.152180217E1,-6.909930725E0,-4.406536560E0,2.997217255E0,8.726283192E0
1.153183317E1,-7.258406067E0,-5.730084229E0,3.180585938E0,9.779286825E0
1.154186517E1,-7.097041626E0,-6.893614655E0,3.201542358E0,1.039902862E1
1.155189617E1,-6.737788696E0,-7.606132965E0,3.272494812E0,1.067521791E1
1.156192717E1,-6.382727051E0,-8.046217804E0,3.612587585E0,1.088722254E1
1.157195917E1,-6.244564362E0,-8.250692596E0,3.691024475E0,1.098599900E1
1.158199017E1,-6.036497040E0,-8.400531006E0,3.333418121E0,1.086829766E1
1.159202217E1,-5.389093323E0,-8.502169647E0,2.851121063E0,1.046222285E1
1.160205317E1,-4.645739136E0,-8.810977478E0,2.321821747E0,1.022775989E1
1.161208517E1,-4.175716553E0,-9.137448578E0,2.032922516E0,1.024999264E1
1.162211617E1,-3.895798645E0,-9.514364777E0,2.006577301E0,1.047505306E1
1.163214817E1,-3.693120117E0,-9.911189575E0,2.052531738E0,1.077421466E1
1.164217917E1,-3.494932251E0,-1.026729904E1,2.043700104E0,1.103669748E1
1.165221117E1,-3.241359558E0,-1.053090088E1,2.020947418E0,1.120225484E1
1.166224217E1,-2.967429199E0,-1.061412781E1,1.936972046E0,1.119004941E1
1.167227417E1,-2.668800201E0,-1.050156189E1,1.742376709E0,1.097456939E1
1.168230517E1,-2.363584900E0,-1.023945694E1,1.502276001E0,1.061554733E1
1.169233617E1,-2.018253021E0,-9.878856812E0,1.235680389E0,1.015834943E1
1.170236817E1,-1.675465851E0,-9.427994385E0,1.016985168E0,9.629565035E0
1.171239917E1,-1.322050781E0,-9.064250793E0,8.744815063E-1,9.201803009E0
1.172243117E1,-1.025218048E0,-8.854087830E0,7.494914246E-1,8.944701266E0
1.173246217E1,-7.828720093E-1,-8.843160553E0,6.048921204E-1,8.898329710E0
1.174249417E1,-4.315525818E-1,-9.107361145E0,3.927832031E-1,9.126036560E0
1.175252517E1,3.745211792E-1,-9.867181091E0,-4.324507141E-1,9.883751435E0
1.176255717E1,1.408720551E0,-1.109073669E1,-1.616488495E0,1.129610415E1
1.177258817E1,1.165775757E0,-1.150642227E1,-2.109563141E0,1.175614917E1
1.178262017E1,-2.395019531E-3,-1.132904114E1,-2.184557190E0,1.153774107E1
1.179265117E1,-1.566492462E0,-1.090212891E1,-1.821112976E0,1.116363587E1
1.180268317E1,-3.004701691E0,-1.033810181E1,-1.151106262E0,1.082726313E1
1.181271417E1,-4.091441803E0,-9.810149689E0,-5.466632080E-1,1.064320316E1
1.182274517E1,-4.799619141E0,-9.454189911E0,-3.412902832E-2,1.060279282E1
1.183277717E1,-5.160219269E0,-9.172924805E0,4.266128540E-1,1.053339503E1
1.184280817E1,-5.340444489E0,-8.990603943E0,8.310717773E-1,1.049008994E1
1.185284017E1,-5.398972778E0,-8.871002655E0,1.121018829E0,1.044510787E1
1.186287117E1,-5.446124725E0,-8.767717438E0,1.288819885E0,1.040164411E1
1.187290317E1,-5.420527954E0,-8.701105957E0,1.405876465E0,1.034735990E1
1.188293417E1,-5.347030792E0,-8.662037201E0,1.498982849E0,1.028924566E1
1.189296617E1,-5.217100983E0,-8.579858093E0,1.589245148E0,1.016650420E1
1.190299717E1,-4.971761169E0,-8.625513153E0,1.620081024E0,1.008675115E1
1.191302917E1,-4.613406372E0,-8.658893738E0,1.613943787E0,9.943076670E0
1.192306017E1,-4.161496124E0,-8.604556732E0,1.576222229E0,9.687152475E0
1.193309217E1,-3.868255920E0,-8.763077087E0,1.505269775E0,9.696430323E0
1.194312317E1,-3.602857819E0,-9.030720520E0,1.368005219E0,9.818652446E0
1.195315417E1,-3.531007233E0,-9.327104187E0,1.296304321E0,1.005700201E1
1.196318617E1,-3.560046844E0,-9.552385712E0,1.354233856E0,1.028377147E1
1.197321717E1,-3.493435364E0,-9.542955322E0,1.415007477E0,1.026032812E1
1.198324917E1,-3.390898590E0,-9.490863647E0,1.553469543E0,1.019744839E1
1.199328017E1,-3.256328430E0,-9.491911469E0,1.794618073E0,1.019415088E1
1.200331217E1,-3.084036713E0,-9.539063416E0,2.036215668E0,1.022991630E1
1.201334317E1,-2.969973907E0,-9.607471161E0,2.207160187E0,1.029542632E1
1.202337517E1,-2.994373169E0,-9.719288635E0,2.410437469E0,1.045184438E1
1.203340617E1,-3.174897766E0,-9.912836151E0,2.678080902E0,1.074785624E1
1.204343817E1,-3.539539490E0,-1.021146515E1,3.087329865E0,1.123983834E1
1.205346917E1,-4.024680634E0,-1.051233948E1,3.649860077E0,1.183337712E1
1.206350117E1,-4.498295746E0,-1.063538361E1,4.134552155E0,1.226542174E1
1.207353217E1,-4.872966614E0,-1.055634796E1,4.435276794E0,1.244403336E1
1.208356317E1,-5.148693237E0,-1.035816010E1,4.625381470E0,1.245771553E1
1.209359517E1,-5.420827332E0,-1.004890320E1,4.607418823E0,1.231235691E1
1.210362617E1,-5.597909088E0,-9.732311554E0,4.138893127E0,1.196598975E1
1.211365817E1,-5.794899445E0,-9.714648285E0,3.857777710E0,1.195147270E1
1.212368917E1,-6.022426300E0,-9.936936035E0,3.381767578E0,1.210159776E1
1.213372117E1,-6.503525848E0,-1.063089294E1,2.806214447E0,1.277445000E1
1.214375217E1,-6.940616913E0,-1.169293442E1,2.148781586E0,1.376641350E1
1.215378417E1,-6.659651184E0,-1.234497849E1,4.567002869E-1,1.403417339E1
1.216381517E1,-6.381679230E0,-1.249975662E1,-1.164428558E0,1.408281361E1
1.217384717E1,-7.581134949E0,-1.272339157E1,-1.055455170E0,1.484830919E1
1.218387817E1,-9.448950806E0,-1.296394135E1,2.679428101E-1,1.604425878E1
1.219391017E1,-1.025592270E1,-1.297456924E1,1.716031494E0,1.662733176E1
1.220394117E1,-9.228908386E0,-1.196611633E1,2.386337585E0,1.529886588E1
1.221397317E1,-6.519991608E0,-1.004082001E1,2.234852600E0,1.217878989E1
1.222400417E1,-3.867806854E0,-8.214916992E0,1.679657135E0,9.233961184E0
1.223403517E1,-2.286046143E0,-6.764882355E0,1.165476379E0,7.235190076E0
1.224406717E1,-1.476679230E0,-5.776787109E0,9.045689392E-1,6.030762458E0
1.225409817E1,-5.378315735E-1,-5.032983856E0,8.419990540E-1,5.131193984E0
1.226413017E1,7.842192078E-1,-4.288432159E0,1.134790192E0,4.504819523E0
1.227416117E1,2.587369537E0,-3.701053619E0,1.902543640E0,4.900199110E0
1.228419317E1,4.963677979E0,-3.323688354E0,2.831212463E0,6.610655593E0
1.229422417E1,6.166277161E0,-3.454067230E0,2.686912537E0,7.561286493E0
1.230425617E1,4.547094269E0,-4.729415131E0,1.690135345E0,6.774953229E0
1.231428717E1,2.201472015E0,-6.644832001E0,1.349743195E0,7.128960516E0
1.232431917E1,8.150550842E-1,-7.940088501E0,1.198108521E0,8.071231890E0
1.233435017E1,-2.546205139E-1,-8.416248322E0,9.954299927E-1,8.478735064E0
1.234438217E1,-1.208437042E0,-8.164771271E0,1.008303223E0,8.315075789E0
1.235441317E1,-2.113005981E0,-7.795339508E0,1.077309723E0,8.148172099E0
1.236444417E1,-3.018622742E0,-7.455097046E0,1.038839722E0,8.109854696E0
1.237447617E1,-3.774251404E0,-7.234306183E0,9.656419373E-1,8.216606596E0
1.238450717E1,-4.401147766E0,-7.243287506E0,8.249345398E-1,8.515622852E0
1.239453917E1,-4.939129028E0,-7.450157318E0,7.352709961E-1,8.968860745E0
1.240457017E1,-5.359005890E0,-7.742200012E0,6.697073364E-1,9.439762342E0
1.241460217E1,-5.799689484E0,-8.165819092E0,6.417155457E-1,1.003637377E1
1.242463317E1,-6.254443817E0,-8.609047394E0,6.607260132E-1,1.066162855E1
1.243466517E1,-6.606212311E0,-9.036857758E0,6.878196716E-1,1.121516541E1
1.244469617E1,-6.911427612E0,-9.450298004E0,6.973997498E-1,1.172869688E1
1.245472817E1,-7.147636414E0,-9.703721008E0,7.038363647E-1,1.207254295E1
1.246475917E1,-7.248077545E0,-9.731114044E0,7.360194397E-1,1.215610683E1
1.247479117E1,-7.127278748E0,-9.549541626E0,8.005352783E-1,1.194289347E1
1.248482217E1,-6.784192200E0,-9.257648621E0,8.253836060E-1,1.150697962E1
1.249485417E1,-6.325695648E0,-8.874744873E0,8.716374207E-1,1.093321882E1
1.250488517E1,-5.869444427E0,-8.489745483E0,9.144483948E-1,1.036158155E1
1.251491617E1,-5.491929474E0,-8.228239288E0,1.011596375E0,9.944271635E0
1.252494817E1,-5.201832733E0,-8.067772980E0,1.149160309E0,9.667915704E0
1.253497917E1,-4.991969147E0,-8.034991150E0,1.269510040E0,9.544238811E0
1.254501117E1,-4.920268250E0,-8.097860413E0,1.358874207E0,9.572404192E0
1.255504217E1,-4.826114044E0,-8.172255707E0,1.396595764E0,9.593102722E0
1.256507417E1,-4.819677429E0,-8.289761353E0,1.397643585E0,9.690347847E0
1.257510517E1,-4.889432373E0,-8.439450073E0,1.366358643E0,9.848746235E0
1.258513717E1,-5.045707397E0,-8.613088989E0,1.350791016E0,1.007318725E1
1.259516817E1,-5.162913666E0,-8.783285065E0,1.328188019E0,1.027452468E1
1.260520017E1,-5.211263123E0,-8.840765533E0,1.273401947E0,1.034108075E1
1.261523117E1,-5.142705688E0,-8.784183197E0,1.179996185E0,1.024703309E1
1.262526217E1,-4.987478485E0,-8.724008331E0,1.065783691E0,1.010540241E1
1.263529417E1,-4.766987000E0,-8.624016266E0,9.226812744E-1,9.896926914E0
1.264532517E1,-4.566553802E0,-8.536747742E0,8.173004150E-1,9.715835301E0
1.265535717E1,-4.380640411E0,-8.464747467E0,7.265890503E-1,9.558759948E0
1.266538817E1,-4.217330017E0,-8.441695404E0,6.363267517E-1,9.457959902E0
1.267542017E1,-4.093687134E0,-8.481213226E0,5.769003296E-1,9.435150562E0
1.268545117E1,-4.066892853E0,-8.574918365E0,5.668711853E-1,9.507375316E0
1.269548317E1,-4.117936707E0,-8.736133118E0,5.670208740E-1,9.674654373E0
1.270551417E1,-4.245471497E0,-8.837322693E0,5.616320801E-1,9.820271442E0
1.271554617E1,-4.345762939E0,-8.822952576E0,5.402265930E-1,9.849974236E0
1.272557717E1,-4.344415741E0,-8.731792145E0,5.324427795E-1,9.767376183E0
1.273560917E1,-4.288132782E0,-8.622070312E0,5.620811462E-1,9.645937717E0
1.274564017E1,-4.228706360E0,-8.580456848E0,6.155200195E-1,9.585669622E0
1.275567217E1,-4.206253052E0,-8.599766693E0,7.044351196E-1,9.599207298E0
1.276570317E1,-4.208947449E0,-8.568032684E0,7.849676514E-1,9.578235585E0
1.277573417E1,-4.251309357E0,-8.646170197E0,8.559201050E-1,9.672770520E0
1.278576617E1,-4.253105621E0,-8.778495026E0,9.689350891E-1,9.802536281E0
1.279579717E1,-4.381089478E0,-9.028774567E0,1.093027039E0,1.009492067E1
1.280582917E1,-4.578229523E0,-9.225914612E0,1.177301788E0,1.036647122E1
1.281586017E1,-4.669090576E0,-9.262738037E0,1.209335175E0,1.044323773E1
1.282589217E1,-4.487967224E0,-9.110803986E0,1.153201904E0,1.022147121E1
1.283592317E1,-4.103716278E0,-8.814869385E0,9.677375793E-1,9.771331822E0
1.284595517E1,-3.759132843E0,-8.573421478E0,8.554710388E-1,9.400343944E0
1.285598617E1,-3.624113617E0,-8.275690613E0,8.158035278E-1,9.071206646E0
1.286601817E1,-3.691922607E0,-8.217611389E0,9.041198730E-1,9.054107478E0
1.287604917E1,-3.527265015E0,-8.021519165E0,9.574090576E-1,8.814930533E0
1.288608117E1,-3.628304901E0,-8.246950378E0,1.051862640E0,9.071008875E0
1.289611217E1,-3.894451447E0,-8.732390900E0,1.282383270E0,9.647067417E0
1.290614417E1,-4.071982269E0,-9.239386597E0,1.307530975E0,1.018120531E1
1.291617517E1,-4.242926788E0,-9.701924744E0,1.218765564E0,1.065904128E1
1.292620617E1,-4.085304565E0,-9.687105560E0,1.020727386E0,1.056274642E1
1.293623817E1,-3.883075104E0,-9.458979950E0,9.571096802E-1,1.026969488E1
