"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.031480708E0,-3.360212402E0,-3.308569794E0,8.543334045E0,9.758392187E0
2.041503708E0,-3.141068115E0,-3.717070312E0,8.551117859E0,9.838929680E0
2.051526708E0,-3.064577179E0,-3.885470123E0,8.786578217E0,1.008426835E1
2.061549708E0,-2.750979309E0,-3.966002655E0,8.420589294E0,9.705842997E0
2.071572708E0,-2.185754700E0,-4.112547913E0,7.718549194E0,9.014797591E0
2.081595708E0,-2.591710510E0,-4.095483398E0,7.172335052E0,8.656346674E0
2.091618708E0,-3.426374817E0,-3.884721680E0,6.571035461E0,8.367174789E0
2.101641708E0,-3.873045959E0,-3.684737549E0,5.860463104E0,7.932389527E0
2.111664708E0,-4.131857758E0,-3.655398560E0,5.351671143E0,7.685998385E0
2.121687708E0,-4.330644379E0,-3.569477234E0,5.275329895E0,7.702256420E0
2.131711708E0,-4.573589172E0,-3.778592377E0,5.485343170E0,8.079880442E0
2.141734708E0,-4.702620850E0,-4.534370728E0,5.585185547E0,8.594734338E0
2.151757708E0,-5.090464325E0,-4.562961273E0,6.141428833E0,9.189700253E0
2.161780708E0,-6.484964447E0,-4.410727844E0,6.854096832E0,1.041575381E1
2.171803708E0,-7.548053741E0,-4.372706909E0,7.223678284E0,1.132586460E1
2.181826708E0,-8.708590393E0,-4.554878082E0,7.334597626E0,1.226306582E1
2.191849708E0,-1.030502060E1,-4.341122589E0,7.200326843E0,1.329975569E1
2.201872708E0,-1.187959625E1,-3.801494751E0,7.069049835E0,1.433693255E1
2.211895708E0,-1.223840012E1,-3.260519714E0,7.514373779E0,1.472668461E1
2.221918708E0,-1.179966248E1,-2.822231140E0,8.271649017E0,1.468390958E1
2.231941708E0,-1.088940536E1,-2.284698944E0,8.209677887E0,1.382742960E1
2.241964708E0,-9.932744751E0,-1.852547607E0,6.959777069E0,1.226906059E1
2.251987708E0,-1.001821701E1,-3.229983215E0,5.416186981E0,1.183775929E1
2.262010708E0,-9.576784973E0,-4.299808502E0,5.468428345E0,1.183667488E1
2.272033708E0,-8.871002655E0,-4.323159943E0,5.648653564E0,1.137065025E1
2.282056708E0,-8.444838867E0,-4.406386871E0,5.285508728E0,1.089349123E1
2.292079708E0,-8.407416687E0,-4.497996368E0,4.684209137E0,1.062348539E1
2.302102708E0,-8.881780243E0,-4.332141266E0,4.042643280E0,1.067691121E1
2.312125708E0,-9.143136749E0,-3.991300049E0,3.285966797E0,1.050357099E1
2.322148708E0,-9.248218231E0,-3.570525055E0,2.517015839E0,1.022807696E1
2.332171708E0,-9.443861389E0,-3.255280609E0,1.434317322E0,1.009161216E1
2.342194708E0,-9.698032837E0,-3.209475861E0,5.758525085E-1,1.023152884E1
2.352218708E0,-9.921069031E0,-3.250340881E0,9.205856323E-2,1.044034489E1
2.362241708E0,-9.569899292E0,-2.893033905E0,5.912704468E-2,9.997805441E0
2.372264708E0,-9.264085236E0,-2.640658722E0,6.286926270E-3,9.633088459E0
2.382287708E0,-9.262887726E0,-2.866389313E0,-1.538800049E-1,9.697471617E0
2.392310708E0,-9.185199280E0,-3.060834961E0,-1.601669312E-2,9.681779434E0
2.402333708E0,-9.074878693E0,-2.967279510E0,-5.044509888E-2,9.547812089E0
2.412356708E0,-9.115444336E0,-2.750230865E0,-5.240602112E-1,9.535708383E0
2.422379708E0,-9.242679749E0,-2.436782684E0,-1.032852173E0,9.614146993E0
2.432402708E0,-9.763446808E0,-1.942360840E0,-1.847158813E0,1.012470518E1
2.442425708E0,-1.005773483E1,-1.409618683E0,-1.707199860E0,1.029852349E1
2.452448708E0,-1.059002792E1,-1.055155792E0,-1.927391968E0,1.081558528E1
2.462471708E0,-1.166778671E1,-9.728269958E-1,-2.420316925E0,1.195581754E1
2.472494708E0,-1.240814713E1,-1.251996460E0,-2.556683350E0,1.273052395E1
2.482517708E0,-1.267743713E1,-1.049766998E0,-2.417772217E0,1.294855380E1
2.492540708E0,-1.228270798E1,-1.094673615E0,-2.243085480E0,1.253374078E1
2.502563708E0,-1.233599716E1,-1.591191101E0,-3.183430023E0,1.283911764E1
2.512586708E0,-1.211505661E1,-1.202599182E0,-4.407285004E0,1.294777983E1
2.522609708E0,-1.188887695E1,-3.029699707E-1,-5.512436829E0,1.310817096E1
2.532632708E0,-1.150268005E1,-1.820214844E-1,-6.202052765E0,1.306943911E1
2.542655708E0,-1.099209183E1,-4.153862000E-1,-5.970634003E0,1.251587387E1
2.552678708E0,-1.056083862E1,-4.119433594E-1,-4.873265991E0,1.163828730E1
2.562702708E0,-1.063433578E1,-7.229965210E-1,-3.150498505E0,1.111474077E1
2.572725708E0,-1.098595459E1,-1.411115570E0,-2.175875244E0,1.128790851E1
2.582748708E0,-1.128697861E1,-1.675016785E0,-1.833537140E0,1.155696438E1
2.592771708E0,-1.070049820E1,-1.389710083E0,-1.530417480E0,1.089835462E1
2.602794708E0,-1.032388138E1,-1.221759338E0,-1.701062622E0,1.053417470E1
2.612817708E0,-9.573641510E0,-1.881736908E0,-1.994302826E0,9.958553575E0
2.622840708E0,-9.283844147E0,-2.292782135E0,-1.434766388E0,9.669806960E0
2.632863708E0,-1.001327728E1,-1.876348114E0,-4.432283020E-1,1.019719841E1
2.642886708E0,-1.094763428E1,-1.185834045E0,-5.733078003E-2,1.101182026E1
2.652909708E0,-1.126198059E1,-1.432371368E0,4.647834778E-1,1.136221450E1
2.662932708E0,-1.207269470E1,-1.169218597E0,1.063837738E0,1.217574557E1
2.672955708E0,-1.312964676E1,-4.053570557E-1,1.619332581E0,1.323533817E1
2.682978708E0,-1.294942154E1,4.417314148E-1,1.727407837E0,1.307159450E1
2.693001708E0,-1.311871948E1,8.283773804E-1,2.159708862E0,1.332108675E1
2.703024708E0,-1.359413086E1,1.065783691E0,2.957400055E0,1.395286722E1
2.713047708E0,-1.383348312E1,1.356030121E0,4.026776276E0,1.447131646E1
2.723070708E0,-1.370729553E1,1.629361725E0,4.892276459E0,1.464510633E1
2.733093708E0,-1.377420639E1,1.695823517E0,5.430706787E0,1.490292439E1
2.743116708E0,-1.367211868E1,1.750010834E0,6.181395721E0,1.510625765E1
2.753139708E0,-1.361074631E1,1.770368500E0,7.447163544E0,1.561559684E1
2.763162708E0,-1.327035416E1,1.551822968E0,8.426576843E0,1.579612773E1
2.773185708E0,-1.233435059E1,8.285270691E-1,9.623188477E0,1.566615517E1
2.783209708E0,-1.098730179E1,-9.654922485E-1,1.116977234E1,1.569766830E1
2.793232708E0,-1.072175400E1,-7.860154724E-1,1.170790329E1,1.589493091E1
2.803255708E0,-7.973918152E0,8.080197144E-1,1.254810608E1,1.488929927E1
2.813278708E0,-6.804100800E0,2.658471680E-1,1.188678131E1,1.369897924E1
2.823301708E0,-6.724316711E0,-1.044976959E0,1.077668976E1,1.274540914E1
2.833324708E0,-5.871540070E0,-1.814227295E-1,1.053000275E1,1.205773009E1
