"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.646685471E1,-2.106719055E0,-3.362008667E-1,7.598199463E-1,2.264646231E0
3.647688671E1,-2.218386841E0,-4.475692749E-1,-8.412506104E-2,2.264649080E0
3.648691871E1,-2.399659882E0,-5.475613403E-1,-1.172960815E0,2.726541407E0
3.649695071E1,-2.589614868E0,-5.791456604E-1,-2.309846649E0,3.518082774E0
3.650698271E1,-2.907703400E0,-5.010081482E-1,-3.569477234E0,4.631081510E0
3.651701371E1,-3.300636292E0,-5.378315735E-1,-4.853956146E0,5.894434070E0
3.652704571E1,-3.364104309E0,-6.471043396E-1,-5.651048584E0,6.608350167E0
3.653707771E1,-3.387605438E0,-6.810836792E-1,-5.935457153E0,6.867998049E0
3.654710971E1,-3.334915009E0,-5.255570984E-1,-5.787115631E0,6.699893709E0
3.655714171E1,-3.498824158E0,-7.244934082E-1,-5.347928925E0,6.431718664E0
3.656717271E1,-3.584296417E0,-7.797285461E-1,-4.827161865E0,6.062726209E0
3.657720471E1,-2.875819702E0,-2.052232361E-1,-3.784579926E0,4.757678084E0
3.658723671E1,-1.825004883E0,5.239105225E-1,-2.517913971E0,3.153571915E0
3.659726871E1,-5.071453857E-1,1.800006866E0,-1.072070618E0,2.155587291E0
3.660730071E1,8.671467590E-1,3.185675354E0,4.135899353E-1,3.327390509E0
3.661733271E1,1.742077332E0,4.217030640E0,1.455273743E0,4.789154676E0
3.662736371E1,2.539618835E0,4.895719299E0,2.178869019E0,5.930025420E0
3.663739571E1,3.525768127E0,5.638923798E0,3.069067841E0,7.324457652E0
3.664742771E1,4.723128204E0,6.495143280E0,4.376598816E0,9.146006968E0
3.665745971E1,5.839356995E0,6.957980804E0,5.263354797E0,1.049830895E1
3.666749171E1,6.509363708E0,7.277566223E0,5.481151886E0,1.119722341E1
3.667752271E1,7.274422760E0,7.884404297E0,6.083050232E0,1.233225680E1
3.668755471E1,8.266110535E0,8.569828949E0,6.830296326E0,1.372674395E1
3.669758671E1,1.028466293E1,9.945019226E0,8.069269867E0,1.642531020E1
3.670761871E1,1.354667953E1,1.399739227E1,1.023436752E1,2.200413133E1
3.671765071E1,1.627385834E1,1.757779678E1,1.262669266E1,2.707860359E1
3.672768171E1,1.929607361E1,1.769635025E1,1.341166031E1,2.941720417E1
3.673771371E1,2.313588867E1,1.687710388E1,1.339549393E1,3.161558536E1
3.674774571E1,2.639251648E1,1.697200653E1,1.374831024E1,3.425828318E1
3.675777771E1,2.876867523E1,1.729548386E1,1.459045898E1,3.660125585E1
3.676780971E1,2.900189026E1,1.743544281E1,1.488115448E1,3.696691850E1
3.677784171E1,2.780767365E1,1.721195755E1,1.342827576E1,3.535303079E1
3.678787271E1,2.524739777E1,1.612177460E1,1.125329865E1,3.199967876E1
3.679790471E1,2.039164536E1,1.375549530E1,8.553363190E0,2.604213649E1
3.680793671E1,1.512858994E1,1.106439148E1,5.857319641E0,1.963678145E1
3.681796871E1,1.074525513E1,8.788823547E0,4.049229584E0,1.446029693E1
3.682800071E1,7.363786926E0,7.199129333E0,3.451372833E0,1.086115995E1
3.683803171E1,4.728966064E0,6.152356110E0,3.633993073E0,8.568576976E0
3.684806371E1,2.993475037E0,5.274282074E0,4.094285889E0,7.317248194E0
3.685809571E1,1.842219086E0,4.575834503E0,4.450694733E0,6.643847994E0
3.686812771E1,8.292755127E-1,3.959715729E0,4.380640411E0,5.962973834E0
3.687815971E1,-1.487905884E-1,3.175646210E0,3.727398834E0,4.899017203E0
3.688819071E1,-1.157243500E0,2.336341553E0,2.918331299E0,3.913356863E0
3.689822271E1,-1.566342773E0,1.475481720E0,2.263592834E0,3.123192039E0
3.690825471E1,-1.493594055E0,9.250762939E-1,1.703607330E0,2.447216232E0
3.691828671E1,-1.304088135E0,8.893006897E-1,1.171164551E0,1.965484160E0
3.692831871E1,-1.170865173E0,9.184899902E-1,6.860234070E-1,1.638651040E0
3.693835071E1,-1.224304047E0,7.714956665E-1,2.137554932E-1,1.462811462E0
3.694838171E1,-1.295256500E0,5.818400574E-1,-3.594026184E-1,1.464717548E0
3.695841371E1,-1.547032928E0,4.755610657E-1,-1.092877350E0,1.952908116E0
3.696844571E1,-1.819017334E0,4.137396240E-1,-1.970502319E0,2.713463456E0
3.697847771E1,-2.047741699E0,3.700305176E-1,-2.919528809E0,3.585222045E0
3.698850971E1,-2.296224976E0,3.370989990E-1,-3.600762177E0,4.283896956E0
3.699854071E1,-2.360890503E0,2.585124207E-1,-3.870800629E0,4.541335723E0
3.700857271E1,-2.273472290E0,2.435435486E-1,-3.934418335E0,4.550564509E0
3.701860471E1,-2.110910339E0,3.629951477E-1,-3.930376740E0,4.476110952E0
3.702863671E1,-1.687440948E0,5.095404053E-1,-3.747307434E0,4.141183573E0
3.703866871E1,-1.285826111E0,7.104226685E-1,-3.321892090E0,3.632219186E0
3.704869971E1,-9.635462952E-1,9.942324829E-1,-2.837050323E0,3.156861453E0
3.705873171E1,-8.653504944E-1,1.137933655E0,-2.417772217E0,2.808798137E0
3.706876371E1,-7.583230591E-1,1.353485413E0,-1.778302002E0,2.359943778E0
3.707879571E1,-3.062631226E-1,1.842219086E0,-7.583230591E-1,2.015594732E0
3.708882771E1,6.451583862E-2,2.500101013E0,4.616400146E-1,2.543182823E0
3.709885871E1,6.912625122E-1,3.301534424E0,1.731748810E0,3.791691885E0
3.710889071E1,2.032623138E0,4.490811310E0,3.221301270E0,5.888609761E0
3.711892271E1,3.588637390E0,6.728807373E0,5.216951294E0,9.239683316E0
3.712895471E1,4.920567627E0,9.792785797E0,7.868537292E0,1.349164625E1
3.713898671E1,6.640191650E0,1.248538651E1,1.120524857E1,1.804257789E1
3.714901771E1,9.934241638E0,1.434047882E1,1.458656708E1,2.273997425E1
3.715904971E1,1.469479202E1,1.644001282E1,1.795800613E1,2.843766724E1
3.716908171E1,2.091046646E1,1.918231018E1,2.191323120E1,3.585245226E1
3.717911371E1,2.800107147E1,2.111868347E1,2.521341843E1,4.319462078E1
3.718914571E1,3.396496948E1,2.139036850E1,2.754482025E1,4.868145580E1
3.719917771E1,3.643647995E1,1.953183334E1,2.873828842E1,5.034877165E1
3.720920871E1,3.354254791E1,1.572105789E1,2.784883804E1,4.634449225E1
3.721924071E1,2.638892395E1,1.205742645E1,2.456631409E1,3.801658359E1
3.722927271E1,1.793809753E1,9.622290344E0,1.975936020E1,2.836892896E1
3.723930471E1,1.098296082E1,7.830815735E0,1.515523453E1,2.028862334E1
3.724933671E1,6.204447784E0,6.574777679E0,1.134730316E1,1.450807234E1
3.725936771E1,2.080074463E0,5.462440796E0,9.111253052E0,1.082496658E1
3.726939971E1,-1.353934479E0,4.473597107E0,8.626411285E0,9.811278271E0
3.727943171E1,-2.964136047E0,3.392395477E0,8.268954620E0,9.416478115E0
3.728946371E1,-3.322490845E0,2.326312408E0,7.520960083E0,8.544911667E0
3.729949571E1,-3.119662628E0,1.581012268E0,6.741231537E0,7.594478082E0
3.730952671E1,-2.428549805E0,1.169068909E0,5.894292755E0,6.481301054E0
3.731955871E1,-1.733096008E0,9.415420532E-1,4.723427582E0,5.118680624E0
3.732959071E1,-1.176553345E0,7.875123596E-1,3.183430023E0,3.484060878E0
3.733962271E1,-8.027806091E-1,6.391708374E-1,1.633852386E0,1.929370282E0
3.734965471E1,-7.126679993E-1,5.245092773E-1,1.014889526E-1,8.906770833E-1
3.735968571E1,-8.684939575E-1,4.721182251E-1,-1.504521332E0,1.800211602E0
3.736971771E1,-9.716294861E-1,4.123924255E-1,-3.045566711E0,3.223291480E0
3.737974971E1,-1.081051941E0,3.462300110E-1,-4.367767181E0,4.512863688E0
3.738978171E1,-1.324445801E0,2.875520325E-1,-5.510490875E0,5.674711670E0
3.739981371E1,-1.536255341E0,3.112028503E-1,-6.392307129E0,6.581680493E0
3.740984571E1,-1.632804565E0,4.207749939E-1,-6.793173523E0,6.999307741E0
3.741987671E1,-1.631457367E0,6.324348450E-1,-6.776408386E0,6.998666844E0
3.742990871E1,-1.474882965E0,8.283773804E-1,-6.628515930E0,6.840958433E0
3.743994071E1,-1.196162567E0,8.451425171E-1,-6.160888367E0,6.332583693E0
3.744997271E1,-1.040635986E0,8.376580811E-1,-5.506299591E0,5.666032960E0
3.746000471E1,-8.491841125E-1,8.833131409E-1,-4.734055481E0,4.890054914E0
3.747003571E1,-6.270460510E-1,9.169931030E-1,-3.949237518E0,4.102504123E0
3.748006771E1,-2.954855347E-1,1.059347076E0,-3.231629791E0,3.413643074E0
3.749009971E1,-5.538482666E-3,1.254690857E0,-2.632725220E0,2.916422792E0
3.750013171E1,1.751358032E-1,1.585053864E0,-2.188898163E0,2.708199303E0
3.751016371E1,4.029620361E-1,2.121837616E0,-1.770518188E0,2.792724105E0
3.752019471E1,7.695497131E-1,2.853067017E0,-1.280137939E0,3.220396141E0
3.753022671E1,1.353036346E0,3.859873352E0,-6.966513062E-1,4.149054433E0
3.754025871E1,2.314187622E0,5.149291992E0,2.490820312E-1,5.650903842E0
3.755029071E1,3.830684052E0,6.609655151E0,1.581461334E0,7.801455087E0
3.756032271E1,5.726491699E0,8.321495361E0,3.126697998E0,1.057431949E1
3.757035371E1,8.330776062E0,1.022688309E1,5.661227417E0,1.435410963E1
3.758038571E1,1.178140045E1,1.198333054E1,9.623637543E0,1.936533002E1
3.759041771E1,1.549158508E1,1.354802673E1,1.453597229E1,2.519588711E1
3.760044971E1,2.016217255E1,1.525492722E1,1.944830704E1,3.189769040E1
3.761048171E1,2.561937424E1,1.749471954E1,2.304442886E1,3.864535224E1
3.762051271E1,3.023727127E1,1.942839844E1,2.498409531E1,4.377168329E1
3.763054471E1,3.286595490E1,1.961416214E1,2.522988419E1,4.584139400E1
3.764057671E1,3.256897247E1,1.791594360E1,2.357223129E1,4.401555511E1
3.765060871E1,2.894979858E1,1.536629562E1,2.007460464E1,3.843440686E1
3.766064071E1,2.352642654E1,1.297980835E1,1.627999557E1,3.141665843E1
3.767067271E1,1.850676498E1,1.115420471E1,1.388826920E1,2.568658510E1
3.768070371E1,1.497949997E1,1.028196854E1,1.355206833E1,2.266633743E1
3.769073571E1,1.257175690E1,9.743388519E0,1.428718964E1,2.138004862E1
3.770076771E1,1.033795212E1,8.732989655E0,1.442235855E1,1.977733017E1
3.771079971E1,7.644453278E0,7.230264587E0,1.336825058E1,1.701248117E1
3.772083171E1,4.707111511E0,5.885311432E0,1.122276215E1,1.351829056E1
3.773086271E1,2.142344971E0,4.837340698E0,8.895551605E0,1.034989591E1
3.774089471E1,1.498384094E-1,3.894601135E0,6.993307343E0,8.006042539E0
3.775092671E1,-1.221759338E0,3.095413055E0,5.571264496E0,6.489473472E0
3.776095871E1,-2.105521545E0,2.458337860E0,4.638105011E0,5.655852200E0
3.777099071E1,-2.383942566E0,1.953288116E0,3.973487091E0,5.028629663E0
3.778102171E1,-2.269580383E0,1.119971008E0,3.441792755E0,4.272150225E0
3.779105371E1,-2.199675751E0,2.559677124E-1,3.057242432E0,3.775026379E0
3.780108571E1,-1.883832550E0,-1.755848694E-1,2.473007355E0,3.113747019E0
3.781111771E1,-1.503024445E0,-5.249583435E-1,1.598974915E0,2.256409653E0
3.782114883E1,-1.237776031E0,-8.000862122E-1,5.529501343E-1,1.574160507E0
3.783117983E1,-8.746311951E-1,-7.824229431E-1,-6.059399414E-1,1.320730329E0
3.784121183E1,-7.439529419E-1,-6.221063232E-1,-1.828447723E0,2.069710930E0
3.785124383E1,-8.434959412E-1,-4.974156189E-1,-3.074157257E0,3.226352514E0
3.786127583E1,-1.090332642E0,-4.876858521E-1,-4.309987335E0,4.472432625E0
3.787130783E1,-1.367705841E0,-4.019142151E-1,-5.435347137E0,5.619177236E0
3.788133983E1,-1.572629700E0,-2.812651062E-1,-6.265071716E0,6.465554720E0
3.789137083E1,-1.596579895E0,-1.649569702E-1,-6.634204102E0,6.825609293E0
3.790140283E1,-1.666334839E0,-3.442840576E-3,-6.740782471E0,6.943690083E0
3.791143483E1,-1.790426788E0,1.255888367E-1,-6.642886047E0,6.881085356E0
3.792146683E1,-1.924098816E0,2.423460388E-1,-6.259383545E0,6.552920740E0
3.793149883E1,-1.957629089E0,2.371069336E-1,-5.705984344E0,6.037117581E0
3.794152983E1,-1.897454224E0,3.086581421E-1,-5.036277008E0,5.390703895E0
3.795156183E1,-1.817071381E0,3.972738647E-1,-4.306095428E0,4.690632448E0
3.796159383E1,-1.683549042E0,5.643264771E-1,-3.503464508E0,3.927730300E0
3.797162583E1,-1.372645569E0,8.779243469E-1,-2.562670898E0,3.036805748E0
3.798165783E1,-1.106948090E0,1.215173035E0,-1.976190491E0,2.570468524E0
3.799168883E1,-9.642947388E-1,1.795516205E0,-1.717977448E0,2.665556095E0
3.800172083E1,-7.455995178E-1,2.563269653E0,-1.527423706E0,3.075596387E0
3.801175283E1,-8.666976929E-2,3.656596069E0,-1.200204163E0,3.849506007E0
3.802178483E1,1.414259033E0,5.179678802E0,-1.534309387E-1,5.371474859E0
3.803181683E1,3.648812256E0,7.264692993E0,1.831591187E0,8.333325953E0
3.804184783E1,6.560407562E0,1.003752686E1,4.073179779E0,1.266418913E1
3.805187983E1,9.837842102E0,1.288535477E1,5.999523926E0,1.728611559E1
3.806191183E1,1.345941101E1,1.572554855E1,8.541238403E0,2.239199356E1
3.807194383E1,1.706885513E1,1.843132187E1,1.181597855E1,2.776106609E1
3.808197583E1,2.055196198E1,2.112691635E1,1.503009476E1,3.308524571E1
3.809200683E1,2.439626770E1,2.386666901E1,1.829256042E1,3.872226148E1
3.810203883E1,2.811243988E1,2.577969086E1,2.105237137E1,4.356723628E1
3.811207083E1,3.110576523E1,2.564407288E1,2.195050369E1,4.590219729E1
3.812210283E1,3.161276093E1,2.394315994E1,2.070793762E1,4.473768257E1
3.813213483E1,2.894216446E1,2.183524338E1,1.742900620E1,4.022681934E1
3.814216683E1,2.512510208E1,1.976968872E1,1.353889572E1,3.471905880E1
3.815219783E1,2.127645538E1,1.734353394E1,1.056488022E1,2.941262343E1
3.816222983E1,1.721704697E1,1.439047485E1,8.828041992E0,2.411320796E1
3.817226183E1,1.290122177E1,1.125674149E1,8.131989441E0,1.895481481E1
3.818229383E1,8.712631989E0,8.446036377E0,8.226892090E0,1.466039700E1
3.819232583E1,4.691094818E0,6.041586456E0,8.606053619E0,1.151396093E1
3.820235683E1,9.851014709E-1,4.124822388E0,8.862021332E0,9.824459615E0
3.821238883E1,-1.837429047E0,2.839894409E0,8.919801178E0,9.539601607E0
3.822242083E1,-3.542233887E0,1.899250488E0,8.568781128E0,9.464596312E0
3.823245283E1,-4.431384888E0,1.053808594E0,7.675738220E0,8.925505129E0
3.824248483E1,-4.749024353E0,3.540138245E-1,6.479575653E0,8.041359259E0
3.825251583E1,-4.655019836E0,-1.640588379E-1,5.005441132E0,6.837438548E0
3.826254783E1,-4.259542236E0,-3.764671326E-1,3.187920685E0,5.333691579E0
3.827257983E1,-3.545527039E0,-2.341131592E-1,9.126521301E-1,3.668583495E0
3.828261183E1,-2.509381714E0,1.407073975E-1,-1.919009399E0,3.162181562E0
3.829264383E1,-1.584604797E0,-1.646575928E-1,-4.612508240E0,4.879889010E0
3.830267483E1,-3.179538116E0,2.721340942E-1,-4.204007721E0,5.277992091E0
3.831270683E1,-3.383713531E0,9.928852844E-1,-3.128943329E0,4.714406093E0
3.832273883E1,-2.763702850E0,4.126918030E-1,-3.926634521E0,4.819421815E0
3.833277083E1,-2.451452179E0,-4.541555786E-1,-5.243146820E0,5.805726798E0
3.834280283E1,-2.496658173E0,-6.180647278E-1,-5.835016022E0,6.376732550E0
3.835283383E1,-2.671943665E0,-5.689668274E-1,-5.573360138E0,6.206879202E0
3.836286583E1,-2.754571838E0,-4.852908325E-1,-5.037923584E0,5.762277956E0
3.837289783E1,-2.603386230E0,-4.496649170E-1,-4.648732910E0,5.347011883E0
3.838292983E1,-2.290836182E0,-4.595443726E-1,-4.290527802E0,4.885462133E0
3.839296183E1,-1.799557800E0,-2.652484131E-1,-3.682791595E0,4.107519803E0
3.840299383E1,-1.474134521E0,7.050338745E-2,-3.079246674E0,3.414645427E0
3.841302483E1,-1.432071991E0,4.129911804E-1,-2.777923279E0,3.152498952E0
3.842305683E1,-1.226699066E0,8.297245789E-1,-2.453996887E0,2.866240429E0
3.843308883E1,-8.054750061E-1,1.359323273E0,-1.890568542E0,2.463899178E0
3.844312083E1,-2.947370911E-1,2.073488159E0,-1.107247467E0,2.369012464E0
3.845315283E1,4.372407532E-1,2.849175110E0,-1.758842468E-1,2.887890848E0
3.846318383E1,1.336271210E0,3.698359222E0,8.229885864E-1,4.017560441E0
3.847321583E1,1.494043121E0,4.301155701E0,4.288282471E0,6.254715961E0
3.848324783E1,2.138902130E0,5.553750916E0,3.328478394E0,6.818930999E0
3.849327983E1,3.875740356E0,7.286547546E0,2.509980469E0,8.626421066E0
3.850331183E1,4.129013672E0,9.390422516E0,3.757336578E0,1.092457629E1
3.851334283E1,5.443580017E0,1.184097656E1,4.848567352E0,1.390503127E1
3.852337483E1,8.248297577E0,1.422881104E1,7.887398071E0,1.824018982E1
3.853340683E1,1.255154892E1,1.652877823E1,1.176283905E1,2.385594837E1
3.854343883E1,1.712992813E1,1.907198959E1,1.681543213E1,3.065834279E1
3.855347083E1,2.091091553E1,2.100282440E1,2.279384995E1,3.738909756E1
3.856350183E1,2.419583450E1,2.133947433E1,2.796888840E1,4.269742721E1
3.857353383E1,2.675251785E1,2.026740372E1,3.083138580E1,4.557454570E1
3.858356583E1,2.702525070E1,1.799033890E1,3.103002274E1,4.490967357E1
3.859359783E1,2.481374954E1,1.523741364E1,2.863919449E1,4.084243384E1
3.860362983E1,2.089025848E1,1.252924530E1,2.421244995E1,3.434570745E1
3.861366083E1,1.601998627E1,1.030472122E1,1.871707764E1,2.670498520E1
3.862369283E1,1.206071960E1,8.812174988E0,1.380429382E1,2.033897523E1
3.863372483E1,9.457782440E0,8.043822784E0,1.049243088E1,1.625557872E1
3.864375683E1,7.041058044E0,7.613916779E0,9.053922272E0,1.376668935E1
3.865378883E1,4.587210846E0,6.796316986E0,8.383765869E0,1.172689038E1
3.866382083E1,2.438728638E0,5.779780884E0,7.876620483E0,1.006947936E1
3.867385183E1,8.312214661E-1,4.910388794E0,7.402256927E0,8.921673321E0
3.868388383E1,-3.287164307E-1,4.318669281E0,6.685547333E0,7.965896182E0
3.869391583E1,-1.179996185E0,3.951632538E0,5.646557922E0,6.992239061E0
3.870394783E1,-1.525926819E0,3.636986847E0,4.404440918E0,5.912294460E0
3.871397983E1,-1.414558411E0,3.309916992E0,3.288361816E0,4.875433255E0
3.872401083E1,-1.321002960E0,2.963836670E0,2.512974243E0,4.104194948E0
3.873404283E1,-1.411714325E0,2.629282379E0,1.973047028E0,3.577565896E0
3.874407483E1,-1.591640167E0,2.270029449E0,1.399439850E0,3.105605258E0
3.875410683E1,-1.716480560E0,1.764530640E0,7.897576904E-1,2.585264223E0
3.876413883E1,-1.558259583E0,1.221909027E0,2.665956116E-1,1.998076029E0
3.877416983E1,-1.467997284E0,1.040635986E0,-1.933978271E-1,1.809790596E0
3.878420183E1,-1.451082458E0,1.237326965E0,-6.640191650E-1,2.019291899E0
3.879423383E1,-1.334025879E0,1.499132538E0,-1.271306305E0,2.375551122E0
3.880426583E1,-1.297501831E0,1.717827759E0,-1.891915741E0,2.865970757E0
3.881429783E1,-1.365310822E0,1.896705780E0,-2.310146027E0,3.286082945E0
3.882432946E1,-1.408870239E0,1.955683136E0,-2.460433502E0,3.444320673E0
3.883436146E1,-1.242416382E0,1.855092316E0,-2.616259460E0,3.439444654E0
3.884439346E1,-9.122030640E-1,1.719474335E0,-2.720742188E0,3.345316796E0
3.885442546E1,-7.774832153E-1,1.696571960E0,-2.546354828E0,3.157017497E0
3.886445746E1,-6.584806824E-1,1.781295776E0,-2.138602753E0,2.860110695E0
3.887448946E1,-4.788542175E-1,2.057022400E0,-1.585802307E0,2.641100428E0
3.888452046E1,-2.068698120E-1,2.290686493E0,-8.628057861E-1,2.456516548E0
3.889455246E1,2.885998535E-1,2.711910553E0,-1.999841309E-1,2.734546100E0
3.890458446E1,3.023712158E-1,3.190914459E0,6.143225098E-1,3.263549538E0
3.891461646E1,4.436773682E-1,3.521876221E0,1.461560669E0,3.838830722E0
3.892464846E1,8.086184692E-1,3.807631989E0,2.061962128E0,4.404953235E0
3.893467946E1,1.411265259E0,4.352947998E0,2.681074677E0,5.303582499E0
3.894471146E1,2.159858551E0,5.285209351E0,3.266656952E0,6.577953670E0
3.895474346E1,3.045267334E0,6.352639618E0,3.677851868E0,7.947092400E0
3.896477546E1,4.002826080E0,7.502548370E0,4.114344177E0,9.446622502E0
3.897480746E1,4.885690155E0,9.235045624E0,5.188061371E0,1.166499107E1
3.898483846E1,5.858068085E0,1.077803696E1,6.950945435E0,1.409959874E1
3.899487046E1,7.202123108E0,1.175580368E1,9.247020721E0,1.660050872E1
3.900490246E1,8.971294098E0,1.272339157E1,1.204575073E1,1.968423028E1
3.901493446E1,1.073866882E1,1.441726913E1,1.548005905E1,2.372359344E1
3.902496646E1,1.247296234E1,1.644540161E1,1.944381638E1,2.835644581E1
3.903499746E1,1.441068283E1,1.761237488E1,2.307361816E1,3.240764391E1
3.904502946E1,1.674432999E1,1.745639923E1,2.585094269E1,3.540296172E1
3.905506146E1,1.857592117E1,1.652323975E1,2.742491959E1,3.701632766E1
3.906509346E1,1.971864487E1,1.537063660E1,2.693034805E1,3.674676953E1
3.907512546E1,1.973825409E1,1.424273209E1,2.417338120E1,3.430461267E1
3.908515646E1,1.847952164E1,1.340911560E1,2.005304947E1,3.038785768E1
3.909518846E1,1.618569168E1,1.251173172E1,1.534623734E1,2.557395249E1
3.910522046E1,1.389335861E1,1.120315292E1,1.069421127E1,2.080630202E1
3.911525246E1,1.194605804E1,9.398805084E0,6.934779053E0,1.670739358E1
3.912528446E1,9.474996643E0,7.736960907E0,4.153862000E0,1.291861815E1
3.913531646E1,6.399791565E0,6.243217163E0,2.372715912E0,9.250128292E0
3.914534746E1,3.727698212E0,4.950056305E0,1.697021027E0,6.424847994E0
3.915537946E1,2.135309601E0,4.197122040E0,1.254690857E0,4.873359176E0
3.916541146E1,1.648970947E0,3.635190582E0,7.963439941E-1,4.070366017E0
3.917544346E1,2.088307343E0,2.867886200E0,8.857081604E-1,3.656539041E0
3.918547446E1,2.619851990E0,2.232457581E0,1.249451752E0,3.661778390E0
3.919550646E1,2.978655853E0,1.952689362E0,1.618284760E0,3.912062371E0
3.920553846E1,4.084556122E0,1.929786987E0,1.632205811E0,4.803308478E0
3.921557046E1,7.262747040E0,2.919229431E0,4.516108704E-1,7.840494080E0
3.922560246E1,5.763913879E0,3.718417511E0,-1.560953979E0,7.034622188E0
3.923563446E1,4.493954773E0,2.884052582E0,-2.371967468E0,5.842911814E0
3.924566546E1,2.291584625E0,1.786235504E0,-3.915108490E0,4.875456067E0
3.925569746E1,1.891766052E0,2.038760376E0,-3.967798920E0,4.845487688E0
3.926572946E1,6.301895142E-1,1.670376434E0,-3.240461426E0,3.699714382E0
3.927576146E1,-1.827699280E-1,1.431772614E0,-4.039499817E0,4.289631270E0
3.928579346E1,-7.631130981E-1,8.363108826E-1,-4.540358276E0,4.679381452E0
3.929582446E1,-1.366508331E0,3.103047180E-1,-4.072581024E0,4.306918880E0
3.930585646E1,-1.365759888E0,1.585203552E-1,-2.973566437E0,3.276053438E0
3.931588846E1,-7.394622803E-1,2.906954956E-1,-1.771266632E0,1.941312396E0
3.932592046E1,3.842509460E-1,4.381388855E-1,-5.565426636E-1,8.058251727E-1
3.933595246E1,1.241817627E0,4.351451111E-1,1.082848206E0,1.704119281E0
3.934598446E1,1.178199921E0,2.112107849E-1,2.308200073E0,2.600106272E0
3.935601546E1,-1.136137390E-1,1.184037781E-1,3.845952301E0,3.849451472E0
3.936604746E1,-2.665956116E-1,2.188449097E-1,4.163891144E0,4.178152196E0
3.937607946E1,6.397695923E-1,1.619631958E-1,2.786156158E0,2.863250486E0
3.938611146E1,1.231339417E0,-9.630972290E-1,3.084635468E0,3.458139529E0
3.939614346E1,2.542762299E0,-4.535568237E-2,3.014730835E0,3.944147468E0
3.940617446E1,1.660047913E0,1.966011658E0,1.362616425E0,2.911646344E0
3.941620646E1,2.025288391E0,4.486769714E0,9.142987061E-1,5.006879034E0
3.942623846E1,3.203039246E0,6.337521057E0,6.322851562E-1,7.129054501E0
3.943627046E1,3.154689789E0,6.565197601E0,1.161135406E0,7.375779460E0
3.944630246E1,2.791544952E0,5.965095520E0,2.057471466E0,6.899875116E0
3.945633346E1,4.233646088E0,6.712191925E0,2.664010162E0,8.371035168E0
3.946636546E1,5.899082794E0,8.196954346E0,3.473975830E0,1.067978213E1
3.947639746E1,8.649163971E0,1.026295807E1,5.216202850E0,1.439948325E1
3.948642946E1,1.198767151E1,1.264899628E1,7.237000580E0,1.886996429E1
3.949646146E1,1.485825211E1,1.487007751E1,9.282047882E0,2.297919219E1
3.950649246E1,1.779843796E1,1.655197998E1,1.141645935E1,2.685308137E1
3.951652446E1,2.042098434E1,1.771341476E1,1.225756027E1,2.968214022E1
3.952655646E1,2.149395309E1,1.835348373E1,1.264405655E1,3.096308368E1
3.953658846E1,2.129771118E1,1.792821808E1,1.317455338E1,3.079906430E1
3.954662046E1,2.104009689E1,1.664194290E1,1.350177292E1,3.003227951E1
3.955665246E1,1.908725784E1,1.491094254E1,1.276829819E1,2.738045029E1
3.956668346E1,1.592014389E1,1.437281158E1,1.137409744E1,2.427753667E1
3.957671546E1,1.387629410E1,1.277248947E1,9.552236023E0,2.114079559E1
3.958674746E1,1.112950607E1,1.150971542E1,6.893315277E0,1.743150166E1
3.959677946E1,8.574618988E0,1.032343231E1,5.073848877E0,1.434717003E1
3.960681146E1,6.476581879E0,8.282875671E0,3.734434204E0,1.115787350E1
3.961684246E1,4.433630219E0,6.433920593E0,2.423759766E0,8.180893748E0
3.962687446E1,2.733016663E0,5.381010132E0,1.811383209E0,6.301250610E0
3.963690646E1,1.487606506E0,4.718038788E0,1.361867981E0,5.131037665E0
3.964693846E1,6.982978821E-1,4.150718536E0,1.197210388E0,4.376002401E0
3.965697046E1,1.300794983E-1,3.463796997E0,1.280287628E0,3.695124724E0
3.966700146E1,-8.276289368E-1,2.514471130E0,1.516047363E0,3.050562953E0
3.967703346E1,-2.896177368E0,1.372196503E0,2.264191589E0,3.923943188E0
3.968706546E1,-5.239703979E0,1.241069183E0,3.026256866E0,6.176809948E0
3.969709746E1,-7.030130768E0,1.922601929E0,3.649411011E0,8.150910226E0
3.970712946E1,-6.381529541E0,2.581681366E0,3.505859528E0,7.725286337E0
3.971716046E1,-5.100194092E0,1.907932434E0,3.191962280E0,6.311957632E0
3.972719246E1,-2.794239349E0,1.328637085E0,4.009711761E0,5.064665680E0
3.973722446E1,-5.895490265E0,5.477110291E-1,5.516328735E0,8.092383799E0
3.974725646E1,-4.472100220E0,-3.647914124E-1,5.523513794E0,7.116316307E0
3.975728846E1,-2.685265961E0,-5.993536377E-1,5.786666565E0,6.407447854E0
3.976731946E1,-3.365451508E0,-3.288661194E-1,5.463488617E0,6.425272340E0
3.977735146E1,-3.817960510E0,-1.493893433E-1,4.195774841E0,5.674827412E0
3.978738346E1,-4.306245117E0,-2.995271301E-1,3.121309204E0,5.326916055E0
3.979741546E1,-4.937332764E0,-6.165678406E-1,2.622696075E0,5.624584022E0
3.980744746E1,-5.116210785E0,-9.496252441E-1,2.524799652E0,5.783771623E0
3.981747946E1,-4.870272217E0,-1.169817352E0,2.489772491E0,5.593477555E0
