"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.968359171E1,5.372028809E0,3.469934235E0,7.506440277E0,9.861327636E0
1.969361371E1,5.843548279E0,3.464246063E0,6.760840759E0,9.584207064E0
1.970363671E1,6.509513397E0,3.527714081E0,6.068231049E0,9.572980694E0
1.971365971E1,6.710695038E0,3.843257904E0,5.668861542E0,9.588537448E0
1.972368171E1,6.488706665E0,3.956422577E0,5.592220917E0,9.435546014E0
1.973370471E1,6.221661987E0,3.796555023E0,5.510490875E0,9.137199659E0
1.974372771E1,6.129154358E0,3.719315643E0,4.769382019E0,8.610856336E0
1.975375071E1,6.416856079E0,3.686833191E0,4.034111023E0,8.428691041E0
1.976377271E1,4.801565094E0,2.193837891E0,3.801943817E0,6.505592120E0
1.977379571E1,3.726650391E0,1.442849579E0,3.248245239E0,5.149838364E0
1.978381871E1,3.280877380E0,1.098565521E0,2.912942505E0,4.522857131E0
1.979384171E1,2.901715851E0,1.232985992E0,2.667453003E0,4.129832304E0
1.980386371E1,2.791694641E0,1.891316986E0,2.071991272E0,3.957750212E0
1.981388671E1,2.612367554E0,1.921105042E0,1.087638245E0,3.420243525E0
1.982390971E1,2.315085754E0,1.576521606E0,3.391946411E-1,2.821364108E0
1.983393271E1,1.885778503E0,1.495540009E0,3.197351074E-1,2.427968497E0
1.984395471E1,1.512305145E0,1.738634491E0,4.787045288E-1,2.353523905E0
1.985397771E1,1.324745178E0,2.095941467E0,9.497749329E-1,2.655182262E0
1.986400071E1,2.291135559E0,2.334096222E0,1.584904175E0,3.634450243E0
1.987402271E1,3.110830994E0,2.885250092E0,2.428400116E0,4.888666964E0
1.988404571E1,3.393443298E0,3.971990204E0,3.452869720E0,6.262146030E0
1.989406871E1,3.649860077E0,6.011648712E0,4.829107819E0,8.531218034E0
1.990409171E1,3.698059845E0,8.162226562E0,6.732998657E0,1.120851730E1
1.991411371E1,4.192182312E0,1.090063202E1,8.418194275E0,1.439667204E1
1.992413671E1,6.109096069E0,1.464285004E1,1.056517960E1,1.906192886E1
1.993415971E1,9.669741669E0,1.852248230E1,1.338785980E1,2.481574187E1
1.994418271E1,1.333127747E1,2.274490173E1,1.800396057E1,3.192485098E1
1.995420471E1,1.763512756E1,2.613774628E1,2.252560776E1,3.875025819E1
1.996422771E1,2.127121628E1,2.917927139E1,2.541864166E1,4.415882545E1
1.997425071E1,2.270433609E1,3.102164017E1,2.602802444E1,4.642506965E1
1.998427371E1,2.245540375E1,2.816677689E1,2.339155701E1,4.295087213E1
1.999429571E1,1.816562439E1,2.402997940E1,1.984677841E1,3.607387466E1
2.000431871E1,1.267115021E1,1.997880386E1,1.697814377E1,2.911989041E1
2.001434171E1,8.498726807E0,1.629256943E1,1.445020065E1,2.337700740E1
2.002436371E1,5.740712128E0,1.375893814E1,1.213750992E1,1.922454945E1
2.003438671E1,4.107907562E0,1.164233963E1,9.702972565E0,1.570244099E1
2.004440971E1,2.534978485E0,9.681716766E0,7.478298798E0,1.249346663E1
2.005443271E1,1.122066650E0,7.885452118E0,6.231840820E0,1.011312161E1
2.006445471E1,4.938230896E-1,5.988896027E0,4.580025787E0,7.555618643E0
2.007447771E1,-1.510359192E-1,5.159470825E0,2.896776123E0,5.918974823E0
2.008450071E1,-4.998106384E-1,4.535119171E0,1.632205811E0,4.845741675E0
2.009452371E1,-2.853067017E-1,3.384911041E0,1.075513458E0,3.563109859E0
2.010454571E1,5.453160095E-1,1.889670410E0,1.131197662E0,2.268883417E0
2.011456871E1,1.309476929E0,3.948788452E-1,1.458716583E0,1.999628265E0
2.012459171E1,2.139800262E0,-1.037642212E0,1.483265533E0,2.802770623E0
2.013461471E1,2.971770172E0,-2.306852875E0,1.054107971E0,3.906933805E0
2.014463671E1,3.343596954E0,-3.280428314E0,7.185058594E-2,4.684657194E0
2.015465971E1,2.992726593E0,-4.013903046E0,-1.641785889E0,5.269088254E0
2.016468271E1,1.932930450E0,-4.594395905E0,-3.979624329E0,6.378252398E0
2.017470471E1,8.562194824E-2,-5.079087982E0,-6.379882965E0,8.155205239E0
2.018472771E1,-1.923350372E0,-5.141957245E0,-7.804620209E0,9.542069878E0
2.019475071E1,-3.286864929E0,-5.660628662E0,-7.736511841E0,1.013409164E1
2.020477371E1,-4.354145508E0,-6.160289612E0,-6.499933319E0,9.957754986E0
2.021479571E1,-4.750820618E0,-5.653593292E0,-3.924987946E0,8.362950677E0
2.022481871E1,-4.761298828E0,-5.313500519E0,-1.322499847E0,7.256187714E0
2.023484171E1,-4.320914612E0,-4.858895874E0,5.427713013E-1,6.524858074E0
2.024486471E1,-3.681743774E0,-3.945345612E0,1.648821259E0,5.642659015E0
2.025488671E1,-2.884950714E0,-2.955154724E0,2.156415710E0,4.658970786E0
2.026490971E1,-1.918410645E0,-2.082768860E0,2.276016998E0,3.632971085E0
2.027493271E1,-9.807604980E-1,-1.209185486E0,2.220931549E0,2.712297484E0
2.028495571E1,-1.860630798E-1,-3.935316467E-1,2.180216217E0,2.223247485E0
2.029497771E1,3.635939026E-1,2.375559998E-1,2.047741699E0,2.093293922E0
2.030500071E1,8.047265625E-1,7.418572998E-1,1.768871613E0,2.080106698E0
2.031502371E1,1.007554779E0,1.259480896E0,1.287622375E0,2.063838691E0
2.032504571E1,1.266216888E0,1.953437805E0,8.144563293E-1,2.466285381E0
2.033506871E1,1.932481384E0,3.129691772E0,8.424481201E-1,3.773482970E0
2.034509171E1,2.649640045E0,5.103936310E0,1.430874481E0,5.926057712E0
2.035511471E1,3.928430786E0,8.162076874E0,1.943558350E0,9.264420456E0
2.036513671E1,6.554569702E0,1.248523682E1,3.107837219E0,1.443960438E1
2.037515971E1,1.056428146E1,1.829989517E1,5.762866058E0,2.190207368E1
2.038518271E1,1.609722565E1,2.506702286E1,9.447902985E0,3.125282674E1
2.039520571E1,2.325908249E1,3.059966766E1,1.302291870E1,4.058227434E1
2.040522771E1,2.837080261E1,3.428724930E1,1.551987625E1,4.713156548E1
2.041525071E1,2.849908585E1,3.397679489E1,1.655542282E1,4.733605930E1
2.042527371E1,2.412158890E1,3.007875092E1,1.629556320E1,4.185842433E1
2.043529671E1,1.755444534E1,2.488365417E1,1.556583069E1,3.420014446E1
2.044531871E1,1.115749786E1,1.965338058E1,1.457025101E1,2.688935368E1
2.045534171E1,6.299051056E0,1.565848801E1,1.361553635E1,2.168522817E1
2.046536471E1,3.602259064E0,1.323083633E1,1.273342072E1,1.871286465E1
2.047538771E1,3.108735352E0,1.200698135E1,1.144894180E1,1.687928035E1
2.048540971E1,4.009711761E0,1.134969818E1,9.336235199E0,1.523347383E1
2.049543271E1,4.708907776E0,1.077848602E1,6.998696136E0,1.368690327E1
2.050545571E1,4.841232605E0,9.790540466E0,4.804558868E0,1.193214154E1
2.051547871E1,4.790188751E0,8.317154388E0,3.053350525E0,1.007193699E1
2.052550071E1,4.686005402E0,6.657106476E0,2.065255280E0,8.398868532E0
2.053552371E1,4.612657928E0,5.029990082E0,1.815125427E0,7.062017679E0
2.054554671E1,4.444407806E0,3.613635406E0,2.248025208E0,6.153433101E0
2.055556871E1,4.249962158E0,2.464175720E0,2.724933472E0,5.617793406E0
2.056559171E1,4.267924805E0,1.290765839E0,2.760409698E0,5.244151055E0
2.057561471E1,4.211941223E0,2.968327332E-1,1.823058929E0,4.599141485E0
2.058563771E1,3.787723389E0,-2.264790344E-1,2.445913696E-1,3.802363234E0
2.059565971E1,2.983595581E0,-4.312532043E-1,-1.615141296E0,3.420015106E0
2.060568271E1,1.892963562E0,-4.761598206E-1,-3.322790222E0,3.853696159E0
2.061570563E1,7.304809570E-1,-4.864883423E-1,-4.511917419E0,4.596484759E0
2.062572863E1,-3.803590393E-1,-5.959107971E-1,-5.100493469E0,5.149253956E0
2.063575062E1,-1.352736969E0,-9.169931030E-1,-4.972060547E0,5.233751975E0
2.064577363E1,-2.034868469E0,-1.225950623E0,-4.318818970E0,4.929081244E0
2.065579663E1,-2.615960083E0,-1.448537750E0,-3.248095551E0,4.414933009E0
2.066581962E1,-3.104394379E0,-1.693278809E0,-1.805844727E0,3.970583428E0
2.067584163E1,-3.277434540E0,-1.926194458E0,-2.079176331E-1,3.807234166E0
2.068586463E1,-3.276237030E0,-1.913770294E0,1.328038330E0,4.019941744E0
2.069588762E1,-3.106190643E0,-1.629810791E0,2.447560272E0,4.277295268E0
2.070591063E1,-2.706072693E0,-1.211281128E0,3.279829559E0,4.421234367E0
2.071593263E1,-2.070793762E0,-7.280859375E-1,3.930077362E0,4.501533518E0
2.072595562E1,-1.223256226E0,-3.742218018E-2,4.142335968E0,4.319340631E0
2.073597863E1,-2.820135498E-1,8.979826355E-1,3.963308258E0,4.073538610E0
2.074600163E1,6.732998657E-1,1.894610138E0,3.629203033E0,4.148975168E0
2.075602362E1,1.377884674E0,2.858605499E0,3.397035828E0,4.648660451E0
2.076604663E1,1.874402161E0,4.202211456E0,3.160527649E0,5.582194873E0
2.077606963E1,2.605332184E0,5.879922638E0,2.858755188E0,7.038020122E0
2.078609262E1,3.240760803E0,7.666158142E0,2.573298798E0,8.711737941E0
2.079611463E1,3.208428040E0,9.844129028E0,2.977308655E0,1.077335851E1
2.080613763E1,2.509681091E0,1.254735764E1,4.564158783E0,1.358551538E1
2.081616062E1,3.476370850E0,1.557092010E1,7.654332733E0,1.769540948E1
2.082618363E1,8.213719482E0,1.813733322E1,1.105945175E1,2.277585382E1
2.083620563E1,1.568513260E1,2.100881195E1,1.308638672E1,2.930268045E1
2.084622862E1,2.207549377E1,2.574705872E1,1.480571136E1,3.700604744E1
2.085625163E1,2.712554214E1,2.862212997E1,1.358784393E1,4.170912207E1
2.086627363E1,2.753239609E1,2.985137375E1,1.032343231E1,4.190120050E1
2.087629662E1,2.351744522E1,2.733016663E1,6.323450317E0,3.660593205E1
2.088631963E1,1.841650269E1,2.242052628E1,3.730093231E0,2.925339579E1
2.089634262E1,1.348171463E1,1.884880371E1,3.155288544E0,2.338781470E1
2.090636462E1,9.750274200E0,1.614362915E1,3.879033508E0,1.925438937E1
2.091638763E1,7.948770447E0,1.400652328E1,4.311184845E0,1.667189134E1
2.092641062E1,7.037166138E0,1.256876312E1,4.543950806E0,1.510440342E1
2.093643363E1,6.258784790E0,1.166464325E1,4.676425323E0,1.403941747E1
2.094645563E1,5.680537262E0,1.088117249E1,4.523742828E0,1.308176851E1
2.095647862E1,5.489983521E0,1.007315277E1,4.109254761E0,1.218582375E1
2.096650163E1,5.157375183E0,9.251361694E0,3.563639374E0,1.117522875E1
2.097652463E1,4.731361084E0,8.267757111E0,3.099005585E0,1.001725616E1
2.098654662E1,4.372108154E0,7.006030884E0,2.796334991E0,8.718904051E0
2.099656963E1,3.885619812E0,5.478158112E0,2.750679932E0,7.257719870E0
2.100659263E1,3.357518005E0,4.081562347E0,3.045267334E0,6.099650112E0
2.101661562E1,2.886447601E0,2.931653595E0,3.316952362E0,5.284727574E0
2.102663763E1,2.436632996E0,1.857487335E0,3.279679871E0,4.488177760E0
2.103666063E1,1.947450256E0,8.110134888E-1,2.820584564E0,3.522215590E0
2.104668362E1,1.288520508E0,-1.698966980E-1,2.073637848E0,2.447268663E0
2.105670663E1,5.695655823E-1,-1.030157776E0,1.118324432E0,1.623662382E0
2.106672863E1,-2.267784119E-1,-1.738185425E0,-8.232879639E-3,1.752936051E0
2.107675162E1,-9.906399536E-1,-2.325414276E0,-1.347497864E0,2.864379438E0
2.108677463E1,-1.813927917E0,-2.806064758E0,-2.640059967E0,4.258432875E0
2.109679763E1,-2.566862183E0,-3.092269592E0,-3.349135437E0,5.231407160E0
2.110681962E1,-3.171903992E0,-3.041375427E0,-3.255280609E0,5.468801630E0
2.111684263E1,-3.515140228E0,-2.775378571E0,-2.448159027E0,5.104157096E0
2.112686563E1,-3.613186340E0,-2.483784943E0,-1.215023346E0,4.549789545E0
2.113688862E1,-3.440894623E0,-2.257455597E0,3.095562744E-1,4.126946409E0
2.114691063E1,-2.900368652E0,-2.128124542E0,1.666185150E0,3.964495597E0
2.115693363E1,-2.285896454E0,-1.981579285E0,2.597847748E0,3.987579715E0
2.116695662E1,-1.650018768E0,-1.836979980E0,3.178490295E0,4.024904712E0
2.117697963E1,-1.401385803E0,-1.624871063E0,3.454516296E0,4.066665831E0
2.118700163E1,-1.251996460E0,-1.085243225E0,2.887345734E0,3.328965812E0
2.119702462E1,-1.078956299E0,-3.222798157E-1,1.782193909E0,2.108133322E0
2.120704763E1,-5.257067871E-1,4.746629333E-1,7.479945374E-1,1.030130261E0
2.121707063E1,8.235873413E-1,1.403930511E0,-6.301895142E-2,1.628891764E0
2.122709262E1,2.880609741E0,2.969674530E0,-3.321592712E-1,4.150567320E0
2.123711563E1,5.200784912E0,5.219346313E0,2.182461548E-1,7.371388677E0
2.124713863E1,7.740553436E0,8.086633759E0,1.118474121E0,1.124992433E1
2.125716162E1,1.126003464E1,1.192420349E1,1.958676910E0,1.651700409E1
2.126718363E1,1.586715408E1,1.612940872E1,3.232976990E0,2.285555829E1
2.127720663E1,2.139126663E1,2.019705002E1,5.914650421E0,3.000816901E1
2.128722962E1,2.648592224E1,2.364213593E1,9.970615997E0,3.687638610E1
2.129725263E1,2.942925156E1,2.533945633E1,1.382195709E1,4.122154039E1
2.130727463E1,2.920082657E1,2.460298782E1,1.577928680E1,4.131562869E1
2.131729762E1,2.582908813E1,2.242471756E1,1.566073334E1,3.762005210E1
2.132732063E1,2.127346161E1,1.976549744E1,1.411684387E1,3.228808354E1
2.133734363E1,1.721899292E1,1.705134155E1,1.209829147E1,2.708524732E1
2.134736562E1,1.424243271E1,1.506152939E1,1.043809387E1,2.320884229E1
2.135738863E1,1.239632172E1,1.369711670E1,9.608818359E0,2.082328476E1
2.136741163E1,1.141032211E1,1.273566605E1,9.203910370E0,1.941918141E1
2.137743462E1,1.085048630E1,1.191462341E1,8.666677551E0,1.829761197E1
2.138745663E1,1.039902512E1,1.106723557E1,7.855364685E0,1.709766594E1
2.139747963E1,9.571545868E0,9.891131287E0,7.009473724E0,1.544608981E1
2.140750262E1,8.418942719E0,8.516240387E0,6.217021637E0,1.349282420E1
2.141752563E1,7.361242218E0,7.054679718E0,5.344935150E0,1.151193835E1
2.142754763E1,6.330635376E0,5.660928040E0,4.574636993E0,9.646261149E0
2.143757062E1,5.323529663E0,4.299958191E0,3.743265839E0,7.800105618E0
2.144759363E1,4.498595123E0,3.064726868E0,3.008743286E0,6.219521285E0
2.145761663E1,3.584446106E0,1.831740875E0,2.356100464E0,4.664197457E0
2.146763862E1,2.596051483E0,6.014492798E-1,1.621577911E0,3.119413320E0
2.147766163E1,1.560504913E0,-3.562591553E-1,6.785389709E-1,1.738537116E0
2.148768463E1,3.308120728E-1,-6.987469482E-1,-2.251318359E-1,8.052131822E-1
2.149770762E1,-9.469308472E-1,-1.149160309E0,-1.447938995E0,2.076962874E0
2.150772963E1,-2.101929016E0,-1.649569702E0,-2.699336700E0,3.798105372E0
2.151775263E1,-2.803370361E0,-1.995350647E0,-3.548520813E0,4.942904970E0
2.152777562E1,-3.340453491E0,-2.232756958E0,-4.149670715E0,5.776123285E0
2.153779863E1,-3.924389191E0,-2.588866425E0,-4.535268860E0,6.532359720E0
2.154782063E1,-4.538562012E0,-2.920726318E0,-4.431684265E0,6.983481423E0
2.155784362E1,-4.866829376E0,-3.012335815E0,-3.823948059E0,6.883514655E0
2.156786663E1,-5.031636658E0,-2.908002777E0,-2.753673706E0,6.430907128E0
2.157788962E1,-5.110073547E0,-2.855462036E0,-1.570833435E0,6.060860729E0
2.158791162E1,-4.874014435E0,-2.726580048E0,-2.192939758E-1,5.589127420E0
2.159793463E1,-4.133354645E0,-2.618654480E0,9.993218994E-1,4.994058086E0
2.160795762E1,-2.975362701E0,-2.583477631E0,2.010618896E0,4.423768554E0
2.161798058E1,-1.603465576E0,-2.323917389E0,2.804867249E0,3.979820871E0
2.162800258E1,-1.781295776E-1,-1.415755920E0,3.451073456E0,3.734434759E0
2.163802558E1,1.232237549E0,2.894979858E-1,3.571872253E0,3.789523698E0
2.164804858E1,2.490820312E0,2.486629028E0,3.163072357E0,4.732075284E0
2.165807158E1,3.958368530E0,5.259462891E0,3.125051422E0,7.286739855E0
2.166809358E1,5.932463379E0,8.645421753E0,3.959865417E0,1.120794241E1
2.167811658E1,8.199499054E0,1.257834320E1,5.485043793E0,1.598537481E1
2.168813958E1,1.060903839E1,1.662248337E1,8.178991699E0,2.134840870E1
2.169816258E1,1.399424881E1,2.047666855E1,1.234931946E1,2.770629253E1
2.170818458E1,1.853505615E1,2.375994095E1,1.704191116E1,3.461950081E1
2.171820758E1,2.348436401E1,2.630554733E1,2.048849396E1,4.078327547E1
2.172823058E1,2.720757156E1,2.772564423E1,2.143692169E1,4.436783643E1
2.173825358E1,2.780378174E1,2.785931625E1,1.971086105E1,4.401942554E1
2.174827558E1,2.530457886E1,2.598551285E1,1.656126068E1,3.987284721E1
2.175829858E1,2.056992462E1,2.262679733E1,1.328352676E1,3.333985363E1
2.176832158E1,1.534459076E1,1.898591858E1,1.055559952E1,2.659590666E1
2.177834458E1,1.103535187E1,1.576985641E1,9.092092896E0,2.128693297E1
2.178836658E1,7.975415039E0,1.336615494E1,8.602760468E0,1.778394868E1
2.179838958E1,5.849835205E0,1.160701309E1,8.510402527E0,1.553609591E1
2.180841258E1,4.355941772E0,1.025637177E1,8.465046844E0,1.399372747E1
2.181843558E1,3.493884430E0,9.213939514E0,8.242609406E0,1.284696538E1
2.182845758E1,3.055446167E0,8.272547150E0,7.863597565E0,1.181553868E1
2.183848058E1,2.774779816E0,7.559280396E0,7.088060303E0,1.072766153E1
2.184850358E1,2.676284637E0,6.827751617E0,5.995332642E0,9.472312553E0
2.185852658E1,2.710413666E0,5.875731354E0,5.064717865E0,8.217172764E0
2.186854858E1,2.871179352E0,4.548740845E0,4.386029205E0,6.940602736E0
2.187857158E1,2.954256592E0,3.047812042E0,3.847449188E0,5.728844169E0
2.188859458E1,3.056793365E0,1.592687988E0,3.416046295E0,4.852835563E0
2.189861758E1,2.910098419E0,3.155438232E-1,3.042123871E0,4.221700885E0
2.190863958E1,2.634521484E0,-7.360194397E-1,2.512076111E0,3.713886705E0
2.191866258E1,2.231260071E0,-1.556613007E0,1.606159973E0,3.159321987E0
2.192868558E1,1.843266907E0,-2.192191315E0,1.014889526E-1,2.865944113E0
2.193870858E1,1.594933319E0,-2.707270203E0,-2.508633270E0,4.020741863E0
2.194873058E1,1.234033813E0,-3.360811157E0,-6.166875916E0,7.130795863E0
2.195875358E1,2.871029663E-1,-4.098477173E0,-9.502539368E0,1.035269036E1
2.196877658E1,-1.096469879E0,-4.374054108E0,-1.152917496E1,1.237967975E1
2.197879958E1,-2.436782684E0,-3.807931366E0,-1.166823578E1,1.251343188E1
2.198882158E1,-4.276756439E0,-3.886368256E0,-8.659043427E0,1.041026114E1
2.199884458E1,-4.944218445E0,-3.919898529E0,-4.744533691E0,7.894396776E0
2.200886758E1,-3.965254211E0,-4.043391724E0,-1.324445801E0,5.816047994E0
2.201889058E1,-2.950514374E0,-4.610562286E0,1.496438141E0,5.674693540E0
2.202891258E1,-2.175875244E0,-4.744683380E0,3.050207062E0,6.045677512E0
2.203893558E1,-2.238445129E0,-4.420906677E0,3.979025574E0,6.355131546E0
2.204895858E1,-2.804717560E0,-4.024980011E0,4.199217682E0,6.457579564E0
2.205898158E1,-3.185226288E0,-3.803740082E0,3.652255096E0,6.160606496E0
2.206900358E1,-2.768343201E0,-3.370690613E0,2.446662140E0,5.001143360E0
2.207902658E1,-1.495989075E0,-2.373614044E0,9.490264893E-1,2.961870730E0
2.208904958E1,1.282832336E-1,-8.993298340E-1,-5.769003296E-1,1.076134159E0
2.209907258E1,2.077978821E0,1.223555603E0,-1.732646942E0,2.969368573E0
2.210909458E1,4.847220154E0,4.005221100E0,-1.717079315E0,6.518105603E0
2.211911758E1,8.920848999E0,7.937543793E0,-2.576142883E-1,1.194372276E1
2.212914058E1,1.473086700E1,1.360670471E1,2.643652496E0,2.022695613E1
2.213916358E1,2.143018570E1,2.059447357E1,6.779701538E0,3.048523501E1
2.214918658E1,2.870595566E1,2.701297623E1,1.155776550E1,4.107693657E1
2.215920858E1,3.555241837E1,3.118689651E1,1.596400269E1,4.991439019E1
2.216923158E1,3.875111664E1,3.321158615E1,1.922976151E1,5.453844720E1
2.217925458E1,3.661730392E1,3.291924408E1,2.015304153E1,5.320384066E1
2.218927758E1,3.006198578E1,2.904410248E1,1.831321747E1,4.563613493E1
2.219929958E1,2.203956848E1,2.322734848E1,1.486663467E1,3.530253706E1
2.220932258E1,1.443119019E1,1.776326111E1,1.170071823E1,2.570407560E1
2.221934558E1,8.952283630E0,1.406250687E1,9.545799408E0,1.920988724E1
2.222936858E1,6.377487946E0,1.183483932E1,8.506211243E0,1.590884672E1
2.223939058E1,5.527555389E0,1.052880524E1,8.004604340E0,1.433468866E1
2.224941358E1,5.104535065E0,9.753267975E0,7.220085754E0,1.316480736E1
2.225943658E1,4.845274200E0,9.004225616E0,6.054759064E0,1.188330208E1
2.226945958E1,4.661007385E0,8.182284851E0,4.736001434E0,1.054061122E1
2.227948158E1,4.305346985E0,7.093898163E0,3.527714081E0,9.016882523E0
2.228950458E1,4.094585266E0,5.801036682E0,2.772983551E0,7.622800854E0
2.229952758E1,3.894152069E0,4.465364227E0,2.589165802E0,6.465885676E0
2.230955058E1,3.574267273E0,3.129691772E0,2.655627594E0,5.442675357E0
2.231957258E1,3.359613647E0,1.940115509E0,2.504591675E0,4.617795091E0
2.232959558E1,3.152145081E0,8.388555908E-1,2.353555756E0,4.022303072E0
2.233961858E1,2.707270203E0,-1.237925720E-1,2.301464081E0,3.555470920E0
2.234964158E1,1.932780762E0,-8.306227112E-1,1.938618622E0,2.860737269E0
2.235966358E1,9.148974609E-1,-1.364562378E0,9.222322083E-1,1.884032933E0
2.236968658E1,2.125579834E-2,-1.887724457E0,-6.822811890E-1,2.007352250E0
2.237970958E1,-6.351292419E-1,-2.448159027E0,-2.650987244E0,3.663960308E0
2.238973258E1,-1.355730743E0,-2.992277527E0,-4.454287262E0,5.534654972E0
2.239975458E1,-2.117945709E0,-3.387605438E0,-5.642815704E0,6.913966568E0
2.240977758E1,-2.919828186E0,-3.712579651E0,-5.976172485E0,7.617301482E0
2.241980058E1,-3.611839142E0,-3.723057861E0,-4.948409729E0,7.168912098E0
2.242982358E1,-3.779939575E0,-4.095333710E0,-3.865411835E0,6.782411816E0
2.243984558E1,-3.786525879E0,-4.050726471E0,-2.462379456E0,6.067081321E0
2.244986858E1,-3.375330963E0,-3.299738159E0,-4.263134766E-1,4.739501473E0
2.245989158E1,-2.932252350E0,-2.664309540E0,5.379812622E-1,3.998258747E0
2.246991458E1,-2.139800262E0,-2.090253296E0,4.962181091E-1,3.032183440E0
2.247993658E1,-1.304237823E0,-1.582808533E0,2.401007080E-1,2.064937651E0
2.248995958E1,-5.093907166E-1,-8.909472656E-1,3.927832031E-1,1.098883332E0
2.249998258E1,1.028361511E-1,2.844085693E-2,5.034031677E-1,5.145861498E-1
2.251000558E1,5.354365540E-1,6.500981140E-1,9.101074219E-2,8.471144057E-1
2.252002758E1,8.342152405E-1,1.428329773E0,-4.813989258E-1,1.722726308E0
2.253005058E1,1.232087860E0,3.002905426E0,-1.075064392E0,3.419246253E0
2.254007358E1,2.036365356E0,5.397775269E0,-1.359922028E0,5.927237943E0
2.255009658E1,3.550466766E0,8.908724213E0,-7.494914246E-1,9.619403243E0
2.256011858E1,5.707181854E0,1.406624908E1,1.573228455E0,1.526126914E1
2.257014158E1,8.098159790E0,2.044807800E1,5.103936310E0,2.257773797E1
2.258016458E1,1.199635345E1,2.724170059E1,9.955347748E0,3.138680768E1
2.259018758E1,1.938214462E1,3.315500381E1,1.568468353E1,4.148410666E1
2.260020958E1,2.930965027E1,3.751857971E1,2.008463379E1,5.167293234E1
2.261023258E1,3.779041443E1,4.013334229E1,2.156445648E1,5.919312772E1
2.262025596E1,3.837165573E1,4.019681030E1,1.964874023E1,5.894268839E1
2.263027896E1,3.002755737E1,3.498434967E1,1.488265137E1,4.844638516E1
2.264030096E1,1.961835342E1,2.672467575E1,1.005084915E1,3.464256996E1
2.265032396E1,1.016670822E1,2.003329056E1,8.587791595E0,2.405088046E1
2.266034696E1,4.692442017E0,1.468970261E1,9.429191895E0,1.807528795E1
2.267036996E1,2.461631012E0,1.102592148E1,1.021131546E1,1.522831360E1
2.268039196E1,1.515598297E0,8.763975220E0,1.078986237E1,1.398304079E1
2.269041496E1,1.207089844E0,7.385791168E0,1.034364029E1,1.276706198E1
2.270043796E1,1.216669922E0,6.457870789E0,8.255632324E0,1.055176980E1
2.271046096E1,1.285077667E0,5.714366913E0,5.306165771E0,7.903215107E0
2.272048296E1,1.289718018E0,4.850363617E0,2.926414490E0,5.809759164E0
2.273050596E1,9.933343506E-1,3.583398285E0,1.447340240E0,3.990269436E0
2.274052896E1,1.290616150E0,2.330503693E0,7.650590515E-1,2.771687728E0
2.275055196E1,2.262245636E0,9.717791748E-1,1.096020813E0,2.695064323E0
2.276057396E1,3.058739319E0,-3.838018799E-1,1.934876404E0,3.639634158E0
2.277059696E1,3.284619598E0,-1.804198151E0,2.716550903E0,4.628553303E0
2.278061996E1,2.769690399E0,-3.075654144E0,2.849773865E0,5.025141232E0
2.279064296E1,1.713935852E0,-3.752097473E0,2.402054901E0,4.773434749E0
2.280066496E1,2.209405518E-1,-4.221970367E0,1.594783630E0,4.518537743E0
2.281068796E1,-1.172960815E0,-4.722978516E0,6.176156616E-1,4.905487972E0
2.282071096E1,-2.289189606E0,-5.215753784E0,-4.504133606E-1,5.713785854E0
2.283073396E1,-2.956052856E0,-5.686674500E0,-1.496288452E0,6.581443192E0
2.284075596E1,-3.268303528E0,-5.866450653E0,-1.872905273E0,6.971716100E0
2.285077896E1,-3.807482300E0,-5.708229675E0,-2.327509918E0,7.245557943E0
2.286080196E1,-4.494104462E0,-5.433999939E0,-3.195854187E0,7.742016161E0
2.287082496E1,-4.294120331E0,-4.846022644E0,-4.244723053E0,7.742162403E0
2.288084696E1,-3.561693420E0,-3.988905029E0,-5.168452148E0,7.437064002E0
2.289086996E1,-2.260149994E0,-3.104993134E0,-5.471122742E0,6.684492831E0
2.290089296E1,-1.267863464E0,-2.139949951E0,-5.466632080E0,6.005907913E0
2.291091596E1,-6.486012268E-1,-1.224154358E0,-5.017416229E0,5.205161195E0
2.292093796E1,-1.519340515E-1,-4.816983032E-1,-4.515360260E0,4.543522366E0
2.293096096E1,1.219364319E0,-5.248086548E-1,-2.785707092E0,3.085844693E0
2.294098396E1,1.420096893E0,-3.914360046E-1,-6.212081909E-1,1.598686007E0
2.295100696E1,1.037193146E0,2.375559998E-1,1.011596375E0,1.468172231E0
2.296102896E1,1.171014862E0,1.434916077E0,2.173330536E0,2.855455405E0
2.297105196E1,1.059945831E0,3.313359833E0,2.868634644E0,4.508980291E0
2.298107496E1,1.071022797E0,5.805527344E0,3.743415527E0,6.990307388E0
2.299109796E1,2.728675690E0,9.305998077E0,5.445376282E0,1.112202293E1
2.300111996E1,7.236102448E0,1.407897263E1,8.372090149E0,1.790727624E1
2.301114296E1,1.604678055E1,2.000919067E1,1.139879608E1,2.806776495E1
2.302116596E1,2.741099854E1,2.690744568E1,1.440424622E1,4.102262525E1
2.303118896E1,3.621883255E1,3.186678268E1,1.649599640E1,5.098444436E1
2.304121196E1,3.740496597E1,3.401152267E1,1.601519623E1,5.303208146E1
2.305123396E1,3.245146683E1,3.161470688E1,1.264600250E1,4.703731252E1
2.306125696E1,2.523572205E1,2.708243179E1,8.798104248E0,3.804873740E1
